id,splitOnRecType,stimulusTag,splitOnExperimentDate,imageName,imagePatchIndex,celllabel,splitOnDelTag,currentPatchLocation_1,currentPatchLocation_2,MeanRespOn,SEM,nodeid,leafid
57,"exc","image","2016/09/13","00152",29,"On parasol2","keep",1158,497,-50.8871398156028,6.70956219543461,4,57
58,"exc","intensity","2016/09/13","00152",29,"On parasol2","keep",1158,497,-10.1310405153411,6.31981093762852,4,58
59,"exc","image","2016/09/13","00152",30,"On parasol2","keep",1254,572,-89.3497232136384,23.4247604836031,4,59
60,"exc","intensity","2016/09/13","00152",30,"On parasol2","keep",1254,572,-34.0590137057742,14.7823074651933,4,60
1,"exc","image","2016/09/13","00152",1,"On parasol3","keep",1241,648,-299.264541621472,43.2174147865698,5,1
2,"exc","intensity","2016/09/13","00152",1,"On parasol3","keep",1241,648,-275.359970931099,49.3660322776087,5,2
3,"exc","image","2016/09/13","00152",2,"On parasol3","keep",679,707,-84.6906963046295,37.6464388438318,5,3
4,"exc","intensity","2016/09/13","00152",2,"On parasol3","keep",679,707,4.38866565404726,7.7040220896917,5,4
5,"exc","image","2016/09/13","00152",3,"On parasol3","keep",1287,606,-133.869897103275,23.0976309550567,5,5
6,"exc","intensity","2016/09/13","00152",3,"On parasol3","keep",1287,606,-92.177800461509,24.5172317461159,5,6
7,"exc","image","2016/09/13","00152",4,"On parasol3","keep",533,572,-17.0197569725445,28.7591040898012,5,7
8,"exc","intensity","2016/09/13","00152",4,"On parasol3","keep",533,572,-6.71443536244441,4.69769650050499,5,8
9,"exc","image","2016/09/13","00152",5,"On parasol3","keep",690,764,-0.747033822016933,12.4355059220201,5,9
10,"exc","intensity","2016/09/13","00152",5,"On parasol3","keep",690,764,-13.5223730436803,7.93243985671703,5,10
11,"exc","image","2016/09/13","00152",6,"On parasol3","keep",1286,635,-293.819349146606,46.9889765304378,5,11
12,"exc","intensity","2016/09/13","00152",6,"On parasol3","keep",1286,635,-229.743945025401,42.202420916244,5,12
13,"exc","image","2016/09/13","00152",7,"On parasol3","keep",1153,358,-4.97532716779839,20.5210998705015,5,13
14,"exc","intensity","2016/09/13","00152",7,"On parasol3","keep",1153,358,-2.69850508228469,6.42281172320847,5,14
15,"exc","image","2016/09/13","00152",8,"On parasol3","keep",1149,340,-47.2006734138773,22.4937416292475,5,15
16,"exc","intensity","2016/09/13","00152",8,"On parasol3","keep",1149,340,-63.206709318604,18.7505848204097,5,16
17,"exc","image","2016/09/13","00152",9,"On parasol3","keep",1289,789,-171.078993184072,32.3037919224724,5,17
18,"exc","intensity","2016/09/13","00152",9,"On parasol3","keep",1289,789,-106.451520408679,20.3259239413988,5,18
19,"exc","image","2016/09/13","00152",10,"On parasol3","keep",672,738,-27.520419778531,30.8776190892972,5,19
20,"exc","intensity","2016/09/13","00152",10,"On parasol3","keep",672,738,-36.8298157127425,9.60816616732287,5,20
21,"exc","image","2016/09/13","00152",11,"On parasol3","keep",357,359,-156.84752469573,27.1888455781055,5,21
22,"exc","intensity","2016/09/13","00152",11,"On parasol3","keep",357,359,-72.3264433745261,11.3882979479616,5,22
23,"exc","image","2016/09/13","00152",12,"On parasol3","keep",453,350,7.7978750528791,18.3030242358758,5,23
24,"exc","intensity","2016/09/13","00152",12,"On parasol3","keep",453,350,3.60271542871763,10.0228962594966,5,24
25,"exc","image","2016/09/13","00152",13,"On parasol3","keep",1259,598,-89.9748953602857,21.1041667903729,5,25
26,"exc","intensity","2016/09/13","00152",13,"On parasol3","keep",1259,598,-95.4576823825017,19.0918724242072,5,26
27,"exc","image","2016/09/13","00152",14,"On parasol3","keep",1209,261,-251.22105886365,42.0984852147598,5,27
28,"exc","intensity","2016/09/13","00152",14,"On parasol3","keep",1209,261,-172.277477082345,37.2424717070788,5,28
29,"exc","image","2016/09/13","00152",15,"On parasol3","keep",1215,597,-41.5038030997943,10.1284749324941,5,29
30,"exc","intensity","2016/09/13","00152",15,"On parasol3","keep",1215,597,0.607466420034228,5.41671924005099,5,30
31,"exc","image","2016/09/13","00152",16,"On parasol3","keep",785,180,18.5373274260603,29.6600809336235,5,31
32,"exc","intensity","2016/09/13","00152",16,"On parasol3","keep",785,180,-11.9500457363662,6.95643695159726,5,32
33,"exc","image","2016/09/13","00152",17,"On parasol3","keep",1285,697,-291.094990077131,46.3653560159466,5,33
34,"exc","intensity","2016/09/13","00152",17,"On parasol3","keep",1285,697,-312.441848863024,58.8015253929912,5,34
35,"exc","image","2016/09/13","00152",18,"On parasol3","keep",1157,301,-81.600231973708,9.96298300614181,5,35
36,"exc","intensity","2016/09/13","00152",18,"On parasol3","keep",1157,301,-48.3499310731723,6.54763003535855,5,36
37,"exc","image","2016/09/13","00152",19,"On parasol3","keep",1303,683,-402.088036242769,64.0087952489649,5,37
38,"exc","intensity","2016/09/13","00152",19,"On parasol3","keep",1303,683,-399.571898474715,63.6031235872532,5,38
39,"exc","image","2016/09/13","00152",20,"On parasol3","keep",1161,631,-11.9326131199265,13.603967597328,5,39
40,"exc","intensity","2016/09/13","00152",20,"On parasol3","keep",1161,631,-28.9067548851722,8.85653780840004,5,40
41,"exc","image","2016/09/13","00152",21,"On parasol3","keep",1114,294,-46.3095670045783,8.27481612486117,5,41
42,"exc","intensity","2016/09/13","00152",21,"On parasol3","keep",1114,294,-44.3920240524389,9.08627402345027,5,42
43,"exc","image","2016/09/13","00152",22,"On parasol3","keep",708,741,-88.9067027928711,34.8657402824324,5,43
44,"exc","intensity","2016/09/13","00152",22,"On parasol3","keep",708,741,-59.992706283744,10.2440904229616,5,44
45,"exc","image","2016/09/13","00152",23,"On parasol3","keep",1208,520,-71.6272305310773,29.3010045139264,5,45
46,"exc","intensity","2016/09/13","00152",23,"On parasol3","keep",1208,520,-24.2299996612714,14.6839145844376,5,46
47,"exc","image","2016/09/13","00152",24,"On parasol3","keep",252,337,-38.0836767273794,3.96225574916607,5,47
48,"exc","intensity","2016/09/13","00152",24,"On parasol3","keep",252,337,-23.3534287533212,8.84219038827317,5,48
49,"exc","image","2016/09/13","00152",25,"On parasol3","keep",1187,597,-1.54375659261953,5.03145840053769,5,49
50,"exc","intensity","2016/09/13","00152",25,"On parasol3","keep",1187,597,16.0278451730623,11.3137421040541,5,50
51,"exc","image","2016/09/13","00152",26,"On parasol3","keep",377,669,2.92240159598106,6.2653149112469,5,51
52,"exc","intensity","2016/09/13","00152",26,"On parasol3","keep",377,669,-33.6304584670857,4.52662104883604,5,52
53,"exc","image","2016/09/13","00152",27,"On parasol3","keep",695,724,-194.581954449707,26.8579749324667,5,53
54,"exc","intensity","2016/09/13","00152",27,"On parasol3","keep",695,724,-206.539187074042,39.3712506533124,5,54
55,"exc","image","2016/09/13","00152",28,"On parasol3","keep",1272,713,-46.1364096712728,35.572339629968,5,55
56,"exc","intensity","2016/09/13","00152",28,"On parasol3","keep",1272,713,3.65683061681195,6.41631166243106,5,56
57,"exc","image","2016/09/13","00152",29,"On parasol3","keep",1158,497,-27.5565855843034,30.53760849021,5,57
58,"exc","intensity","2016/09/13","00152",29,"On parasol3","keep",1158,497,-7.10103760172288,7.53962760879529,5,58
59,"exc","image","2016/09/13","00152",30,"On parasol3","keep",1254,572,-82.6388361645839,22.9236207807579,5,59
60,"exc","intensity","2016/09/13","00152",30,"On parasol3","keep",1254,572,-29.8667291086379,7.63465959718433,5,60
1,"exc","image","2016/10/11","00152",1,"Cell1","keep",1241,648,-343.161719029033,38.5612184464156,6,1
2,"exc","intensity","2016/10/11","00152",1,"Cell1","keep",1241,648,-269.773364496803,30.49148385622,6,2
3,"exc","image","2016/10/11","00152",2,"Cell1","keep",679,707,-116.611325563716,13.9679692186929,6,3
4,"exc","intensity","2016/10/11","00152",2,"Cell1","keep",679,707,-5.66802787723095,5.92566180030742,6,4
5,"exc","image","2016/10/11","00152",3,"Cell1","keep",1287,606,-51.6478150455248,13.9919336247641,6,5
6,"exc","intensity","2016/10/11","00152",3,"Cell1","keep",1287,606,-47.9549041415548,7.95245305784668,6,6
7,"exc","image","2016/10/11","00152",4,"Cell1","keep",533,572,-70.9311453459602,13.5593719093333,6,7
8,"exc","intensity","2016/10/11","00152",4,"Cell1","keep",533,572,-30.1308374716031,8.56543047334149,6,8
9,"exc","image","2016/10/11","00152",5,"Cell1","keep",690,764,-28.985508302126,12.5941336272966,6,9
10,"exc","intensity","2016/10/11","00152",5,"Cell1","keep",690,764,-32.6260320941237,5.58626102242071,6,10
11,"exc","image","2016/10/11","00152",6,"Cell1","keep",1286,635,-347.574633784074,37.1043588816699,6,11
12,"exc","intensity","2016/10/11","00152",6,"Cell1","keep",1286,635,-281.210951124562,36.111247468941,6,12
13,"exc","image","2016/10/11","00152",7,"Cell1","keep",1153,358,-14.2557861435617,6.0392875696875,6,13
14,"exc","intensity","2016/10/11","00152",7,"Cell1","keep",1153,358,3.15202558293366,1.65466080978596,6,14
15,"exc","image","2016/10/11","00152",8,"Cell1","keep",1149,340,-158.397006855466,23.5855041581757,6,15
16,"exc","intensity","2016/10/11","00152",8,"Cell1","keep",1149,340,-103.015024357931,13.9616427100473,6,16
17,"exc","image","2016/10/11","00152",9,"Cell1","keep",1289,789,-96.3991242070841,10.6610830882908,6,17
18,"exc","intensity","2016/10/11","00152",9,"Cell1","keep",1289,789,-62.439697021938,8.35775030543815,6,18
19,"exc","image","2016/10/11","00152",10,"Cell1","keep",672,738,-67.7395901122983,20.1021273159445,6,19
20,"exc","intensity","2016/10/11","00152",10,"Cell1","keep",672,738,-49.8994278292323,9.01272199201603,6,20
21,"exc","image","2016/10/11","00152",11,"Cell1","keep",357,359,-106.909994024637,16.443983185268,6,21
22,"exc","intensity","2016/10/11","00152",11,"Cell1","keep",357,359,-68.9517544709157,7.36234313716969,6,22
23,"exc","image","2016/10/11","00152",12,"Cell1","keep",453,350,-19.7509160808174,6.75291574258584,6,23
24,"exc","intensity","2016/10/11","00152",12,"Cell1","keep",453,350,-31.3266988354437,6.68880459647383,6,24
25,"exc","image","2016/10/11","00152",13,"Cell1","keep",1259,598,-112.333682455638,20.3684762660655,6,25
26,"exc","intensity","2016/10/11","00152",13,"Cell1","keep",1259,598,-60.0509765305534,6.88210980477229,6,26
27,"exc","image","2016/10/11","00152",14,"Cell1","keep",1209,261,-88.8270081434732,15.2262658140111,6,27
28,"exc","intensity","2016/10/11","00152",14,"Cell1","keep",1209,261,-89.0711468498057,15.4076836341426,6,28
29,"exc","image","2016/10/11","00152",15,"Cell1","keep",1215,597,-13.4243119126907,5.13262895331914,6,29
30,"exc","intensity","2016/10/11","00152",15,"Cell1","keep",1215,597,17.9750570687082,5.77541537648943,6,30
31,"exc","image","2016/10/11","00152",16,"Cell1","keep",785,180,-81.8138607059935,18.8993460471636,6,31
32,"exc","intensity","2016/10/11","00152",16,"Cell1","keep",785,180,-49.0359821212726,12.80062778239,6,32
33,"exc","image","2016/10/11","00152",17,"Cell1","keep",1285,697,-512.613493033162,87.595841031325,6,33
34,"exc","intensity","2016/10/11","00152",17,"Cell1","keep",1285,697,-539.307831614035,62.1624084081818,6,34
35,"exc","image","2016/10/11","00152",18,"Cell1","keep",1157,301,-28.6972365833219,10.7243697091362,6,35
36,"exc","intensity","2016/10/11","00152",18,"Cell1","keep",1157,301,-53.8993195848793,4.64021174143008,6,36
37,"exc","image","2016/10/11","00152",19,"Cell1","keep",1303,683,-616.289338907267,70.4162660506457,6,37
38,"exc","intensity","2016/10/11","00152",19,"Cell1","keep",1303,683,-540.382060622721,66.0061951272033,6,38
39,"exc","image","2016/10/11","00152",20,"Cell1","keep",1161,631,-67.6162585536483,9.72447658231198,6,39
40,"exc","intensity","2016/10/11","00152",20,"Cell1","keep",1161,631,-78.0654630526658,5.92186606780829,6,40
41,"exc","image","2016/10/11","00152",21,"Cell1","keep",1114,294,-86.5610423734376,7.7303932427725,6,41
42,"exc","intensity","2016/10/11","00152",21,"Cell1","keep",1114,294,-92.497093519777,18.4403451267696,6,42
43,"exc","image","2016/10/11","00152",22,"Cell1","keep",708,741,-112.264538466962,35.709962610455,6,43
44,"exc","intensity","2016/10/11","00152",22,"Cell1","keep",708,741,-113.968836593581,13.0838183587747,6,44
45,"exc","image","2016/10/11","00152",23,"Cell1","keep",1208,520,-45.95423337784,14.5900822659954,6,45
46,"exc","intensity","2016/10/11","00152",23,"Cell1","keep",1208,520,-28.462821820117,11.5527441993245,6,46
47,"exc","image","2016/10/11","00152",24,"Cell1","keep",252,337,-58.8564459766282,9.20808101964151,6,47
48,"exc","intensity","2016/10/11","00152",24,"Cell1","keep",252,337,-41.6146507662991,4.37413472289233,6,48
49,"exc","image","2016/10/11","00152",25,"Cell1","keep",1187,597,-19.3140447634495,7.87145196447877,6,49
50,"exc","intensity","2016/10/11","00152",25,"Cell1","keep",1187,597,-24.8363782081893,5.06503117818319,6,50
51,"exc","image","2016/10/11","00152",26,"Cell1","keep",377,669,-42.8967826210985,9.04093799545043,6,51
52,"exc","intensity","2016/10/11","00152",26,"Cell1","keep",377,669,-45.1682987353092,12.6111987934163,6,52
53,"exc","image","2016/10/11","00152",27,"Cell1","keep",695,724,-352.123469522179,34.3933342702852,6,53
54,"exc","intensity","2016/10/11","00152",27,"Cell1","keep",695,724,-346.65544038297,36.8072333878218,6,54
55,"exc","image","2016/10/11","00152",28,"Cell1","keep",1272,713,-32.5779940139883,13.8297839710435,6,55
56,"exc","intensity","2016/10/11","00152",28,"Cell1","keep",1272,713,30.621667952054,5.14729777180039,6,56
57,"exc","image","2016/10/11","00152",29,"Cell1","keep",1158,497,-49.7506301495907,18.2173254383098,6,57
58,"exc","intensity","2016/10/11","00152",29,"Cell1","keep",1158,497,18.8121308959026,8.18517056070805,6,58
59,"exc","image","2016/10/11","00152",30,"Cell1","keep",1254,572,-68.6073721088805,6.43376018593212,6,59
60,"exc","intensity","2016/10/11","00152",30,"Cell1","keep",1254,572,-24.5901797479052,5.33123225196131,6,60
1,"exc","image","2016/10/11","00152",1,"Cell2","keep",1241,648,-351.176747961537,110.434003268286,7,1
2,"exc","intensity","2016/10/11","00152",1,"Cell2","keep",1241,648,-446.362641593972,56.3413314887125,7,2
3,"exc","image","2016/10/11","00152",2,"Cell2","keep",679,707,-181.370925478391,22.8105192880519,7,3
4,"exc","intensity","2016/10/11","00152",2,"Cell2","keep",679,707,-19.6646434104858,35.2097002453829,7,4
5,"exc","image","2016/10/11","00152",3,"Cell2","keep",1287,606,-195.867145218497,24.1388189579024,7,5
6,"exc","intensity","2016/10/11","00152",3,"Cell2","keep",1287,606,-149.624776178737,28.9673710786181,7,6
7,"exc","image","2016/10/11","00152",4,"Cell2","keep",533,572,-84.6237991050666,26.1212384230514,7,7
8,"exc","intensity","2016/10/11","00152",4,"Cell2","keep",533,572,-76.3252608663338,23.7985631868593,7,8
9,"exc","image","2016/10/11","00152",5,"Cell2","keep",690,764,-89.2213805664056,26.7625895186087,7,9
10,"exc","intensity","2016/10/11","00152",5,"Cell2","keep",690,764,-67.1126843040792,14.6036700224067,7,10
11,"exc","image","2016/10/11","00152",6,"Cell2","keep",1286,635,-617.437414619514,60.4427602525987,7,11
12,"exc","intensity","2016/10/11","00152",6,"Cell2","keep",1286,635,-513.764436996551,57.7532535885899,7,12
13,"exc","image","2016/10/11","00152",7,"Cell2","keep",1153,358,-20.932566307467,24.1014010437519,7,13
14,"exc","intensity","2016/10/11","00152",7,"Cell2","keep",1153,358,10.8366631537109,14.2484201378833,7,14
15,"exc","image","2016/10/11","00152",8,"Cell2","keep",1149,340,-202.580642207879,58.6776695676142,7,15
16,"exc","intensity","2016/10/11","00152",8,"Cell2","keep",1149,340,-243.083896737659,46.614160325349,7,16
17,"exc","image","2016/10/11","00152",9,"Cell2","keep",1289,789,-184.945510194325,42.2106120897511,7,17
18,"exc","intensity","2016/10/11","00152",9,"Cell2","keep",1289,789,-175.827297273838,22.7912493415935,7,18
19,"exc","image","2016/10/11","00152",10,"Cell2","keep",672,738,-127.785007012867,19.7057243945337,7,19
20,"exc","intensity","2016/10/11","00152",10,"Cell2","keep",672,738,-137.263107085945,7.41073239319188,7,20
21,"exc","image","2016/10/11","00152",11,"Cell2","keep",357,359,-242.683134244427,14.8813666473496,7,21
22,"exc","intensity","2016/10/11","00152",11,"Cell2","keep",357,359,-201.00333092,38.2389571987417,7,22
23,"exc","image","2016/10/11","00152",12,"Cell2","keep",453,350,-86.861230215995,11.5146005132496,7,23
24,"exc","intensity","2016/10/11","00152",12,"Cell2","keep",453,350,-70.1265782120934,8.02664294009947,7,24
25,"exc","image","2016/10/11","00152",13,"Cell2","keep",1259,598,-252.711413447066,26.4810363462679,7,25
26,"exc","intensity","2016/10/11","00152",13,"Cell2","keep",1259,598,-195.730511011124,25.5656097858706,7,26
27,"exc","image","2016/10/11","00152",14,"Cell2","keep",1209,261,-327.364769714786,48.9893949919203,7,27
28,"exc","intensity","2016/10/11","00152",14,"Cell2","keep",1209,261,-247.368214649466,19.5300195395549,7,28
29,"exc","image","2016/10/11","00152",15,"Cell2","keep",1215,597,41.9729317064316,15.2899436059077,7,29
30,"exc","intensity","2016/10/11","00152",15,"Cell2","keep",1215,597,25.3070906370433,12.8786033179869,7,30
31,"exc","image","2016/10/11","00152",16,"Cell2","keep",785,180,-151.970728590165,27.9478167881508,7,31
32,"exc","intensity","2016/10/11","00152",16,"Cell2","keep",785,180,-121.713408345931,19.5710330174739,7,32
33,"exc","image","2016/10/11","00152",17,"Cell2","keep",1285,697,-822.386134094913,56.4207197741838,7,33
34,"exc","intensity","2016/10/11","00152",17,"Cell2","keep",1285,697,-821.456502274229,48.3908965330927,7,34
35,"exc","image","2016/10/11","00152",18,"Cell2","keep",1157,301,-108.590112940041,4.84962942960443,7,35
36,"exc","intensity","2016/10/11","00152",18,"Cell2","keep",1157,301,-83.4635949189205,15.5864367645047,7,36
37,"exc","image","2016/10/11","00152",19,"Cell2","keep",1303,683,-1008.92646242924,81.2586211721581,7,37
38,"exc","intensity","2016/10/11","00152",19,"Cell2","keep",1303,683,-910.319246675248,59.1246317805234,7,38
39,"exc","image","2016/10/11","00152",20,"Cell2","keep",1161,631,-200.860749977695,6.03430613526854,7,39
40,"exc","intensity","2016/10/11","00152",20,"Cell2","keep",1161,631,-131.879650994581,9.48821659989966,7,40
41,"exc","image","2016/10/11","00152",21,"Cell2","keep",1114,294,-157.479669670101,20.5930234576329,7,41
42,"exc","intensity","2016/10/11","00152",21,"Cell2","keep",1114,294,-153.017673497668,12.9410933382302,7,42
43,"exc","image","2016/10/11","00152",22,"Cell2","keep",708,741,-301.626408089354,17.8668910353916,7,43
44,"exc","intensity","2016/10/11","00152",22,"Cell2","keep",708,741,-231.879938484354,48.6416632277531,7,44
45,"exc","image","2016/10/11","00152",23,"Cell2","keep",1208,520,-127.313144345757,22.7601717589958,7,45
46,"exc","intensity","2016/10/11","00152",23,"Cell2","keep",1208,520,-73.4322984016502,13.8075046982231,7,46
47,"exc","image","2016/10/11","00152",24,"Cell2","keep",252,337,-118.248644841498,18.4612214950671,7,47
48,"exc","intensity","2016/10/11","00152",24,"Cell2","keep",252,337,-53.349245868397,8.51045362137487,7,48
49,"exc","image","2016/10/11","00152",25,"Cell2","keep",1187,597,-41.8316804013976,4.49854719333341,7,49
50,"exc","intensity","2016/10/11","00152",25,"Cell2","keep",1187,597,-24.2590189826521,15.4113601793056,7,50
51,"exc","image","2016/10/11","00152",26,"Cell2","keep",377,669,-55.273083087767,14.0053096274744,7,51
52,"exc","intensity","2016/10/11","00152",26,"Cell2","keep",377,669,-78.2051343922033,7.05278683701378,7,52
53,"exc","image","2016/10/11","00152",27,"Cell2","keep",695,724,-596.985767901614,47.9770086462455,7,53
54,"exc","intensity","2016/10/11","00152",27,"Cell2","keep",695,724,-599.501216059147,53.5005035183396,7,54
55,"exc","image","2016/10/11","00152",28,"Cell2","keep",1272,713,-16.1758860720403,10.2691492670559,7,55
56,"exc","intensity","2016/10/11","00152",28,"Cell2","keep",1272,713,31.9209889930494,18.2690999431243,7,56
57,"exc","image","2016/10/11","00152",29,"Cell2","keep",1158,497,-42.1538150931097,16.6350926761658,7,57
58,"exc","intensity","2016/10/11","00152",29,"Cell2","keep",1158,497,30.2308350600174,4.61150724115461,7,58
59,"exc","image","2016/10/11","00152",30,"Cell2","keep",1254,572,-113.222957915038,14.6058604682945,7,59
60,"exc","intensity","2016/10/11","00152",30,"Cell2","keep",1254,572,-50.2062681477518,23.9480418925137,7,60
1,"exc","image","2016/10/11","00152",1,"Cell3","keep",1241,648,-393.85300923379,16.5389030719832,8,1
2,"exc","intensity","2016/10/11","00152",1,"Cell3","keep",1241,648,-334.543463966748,13.0335234033064,8,2
3,"exc","image","2016/10/11","00152",2,"Cell3","keep",679,707,-122.22645693447,12.7375247939584,8,3
4,"exc","intensity","2016/10/11","00152",2,"Cell3","keep",679,707,-11.9588011758437,11.3776379524318,8,4
5,"exc","image","2016/10/11","00152",3,"Cell3","keep",1287,606,-183.738129574526,11.3377574133405,8,5
6,"exc","intensity","2016/10/11","00152",3,"Cell3","keep",1287,606,-93.739744689177,8.81929952609232,8,6
7,"exc","image","2016/10/11","00152",4,"Cell3","keep",533,572,-45.9459061078111,11.0521126111624,8,7
8,"exc","intensity","2016/10/11","00152",4,"Cell3","keep",533,572,-51.8262284949368,7.69841247338452,8,8
9,"exc","image","2016/10/11","00152",5,"Cell3","keep",690,764,-62.5065596579283,7.52701558087871,8,9
10,"exc","intensity","2016/10/11","00152",5,"Cell3","keep",690,764,-41.1115602644495,3.81444759137847,8,10
11,"exc","image","2016/10/11","00152",6,"Cell3","keep",1286,635,-441.345887575957,6.70989871728795,8,11
12,"exc","intensity","2016/10/11","00152",6,"Cell3","keep",1286,635,-419.80537709839,20.7981495253741,8,12
13,"exc","image","2016/10/11","00152",7,"Cell3","keep",1153,358,-48.9968279203443,14.167429862943,8,13
14,"exc","intensity","2016/10/11","00152",7,"Cell3","keep",1153,358,2.2864722359732,10.8503858592735,8,14
15,"exc","image","2016/10/11","00152",8,"Cell3","keep",1149,340,-151.07698726453,14.1365663955714,8,15
16,"exc","intensity","2016/10/11","00152",8,"Cell3","keep",1149,340,-154.96528658685,12.2368233644051,8,16
17,"exc","image","2016/10/11","00152",9,"Cell3","keep",1289,789,-113.10464093007,18.0499938548764,8,17
18,"exc","intensity","2016/10/11","00152",9,"Cell3","keep",1289,789,-136.299255129163,8.61527128248255,8,18
19,"exc","image","2016/10/11","00152",10,"Cell3","keep",672,738,-104.900282546925,10.2392573292228,8,19
20,"exc","intensity","2016/10/11","00152",10,"Cell3","keep",672,738,-56.2839319631533,11.3261883726495,8,20
21,"exc","image","2016/10/11","00152",11,"Cell3","keep",357,359,-162.575679007088,11.1088042410471,8,21
22,"exc","intensity","2016/10/11","00152",11,"Cell3","keep",357,359,-122.213351097923,9.78624955832935,8,22
23,"exc","image","2016/10/11","00152",12,"Cell3","keep",453,350,-46.2667767821331,3.70783607606048,8,23
24,"exc","intensity","2016/10/11","00152",12,"Cell3","keep",453,350,-62.7925269975822,4.02775101184445,8,24
25,"exc","image","2016/10/11","00152",13,"Cell3","keep",1259,598,-142.932437892356,16.3495198292641,8,25
26,"exc","intensity","2016/10/11","00152",13,"Cell3","keep",1259,598,-141.10190552415,7.8853534174098,8,26
27,"exc","image","2016/10/11","00152",14,"Cell3","keep",1209,261,-217.655224775341,19.2479397964509,8,27
28,"exc","intensity","2016/10/11","00152",14,"Cell3","keep",1209,261,-181.459841583036,21.7309094703666,8,28
29,"exc","image","2016/10/11","00152",15,"Cell3","keep",1215,597,-5.93267171290836,7.87141462533801,8,29
30,"exc","intensity","2016/10/11","00152",15,"Cell3","keep",1215,597,10.8866942584602,4.43107069898837,8,30
31,"exc","image","2016/10/11","00152",16,"Cell3","keep",785,180,-112.566570061283,8.4352377110205,8,31
32,"exc","intensity","2016/10/11","00152",16,"Cell3","keep",785,180,-54.5594328875297,7.79299446300181,8,32
33,"exc","image","2016/10/11","00152",17,"Cell3","keep",1285,697,-654.909600802888,28.149617073869,8,33
34,"exc","intensity","2016/10/11","00152",17,"Cell3","keep",1285,697,-589.866150779171,24.8681075808807,8,34
35,"exc","image","2016/10/11","00152",18,"Cell3","keep",1157,301,-77.0837600094486,10.6889690265006,8,35
36,"exc","intensity","2016/10/11","00152",18,"Cell3","keep",1157,301,-66.0883038157691,7.74001680878868,8,36
37,"exc","image","2016/10/11","00152",19,"Cell3","keep",1303,683,-759.844152425091,14.8109787137062,8,37
38,"exc","intensity","2016/10/11","00152",19,"Cell3","keep",1303,683,-681.364225670369,13.6458074959035,8,38
39,"exc","image","2016/10/11","00152",20,"Cell3","keep",1161,631,-102.840636520589,11.9544882104492,8,39
40,"exc","intensity","2016/10/11","00152",20,"Cell3","keep",1161,631,-93.1880849378084,11.1851377660348,8,40
41,"exc","image","2016/10/11","00152",21,"Cell3","keep",1114,294,-113.198761347655,10.4875427653673,8,41
42,"exc","intensity","2016/10/11","00152",21,"Cell3","keep",1114,294,-102.141763752123,9.15750188125331,8,42
43,"exc","image","2016/10/11","00152",22,"Cell3","keep",708,741,-247.916246553449,14.4715792299707,8,43
44,"exc","intensity","2016/10/11","00152",22,"Cell3","keep",708,741,-171.625668933147,10.8016085494166,8,44
45,"exc","image","2016/10/11","00152",23,"Cell3","keep",1208,520,-118.846865789467,22.8601407657512,8,45
46,"exc","intensity","2016/10/11","00152",23,"Cell3","keep",1208,520,-47.4774905080386,7.68653053574475,8,46
47,"exc","image","2016/10/11","00152",24,"Cell3","keep",252,337,-54.057951783278,13.6728929297337,8,47
48,"exc","intensity","2016/10/11","00152",24,"Cell3","keep",252,337,-47.6871405522748,6.4998184974252,8,48
49,"exc","image","2016/10/11","00152",25,"Cell3","keep",1187,597,-15.3646955952704,7.67882912143011,8,49
50,"exc","intensity","2016/10/11","00152",25,"Cell3","keep",1187,597,9.33700027792894,9.20562157655253,8,50
51,"exc","image","2016/10/11","00152",26,"Cell3","keep",377,669,-50.7243532302526,13.4748096393997,8,51
52,"exc","intensity","2016/10/11","00152",26,"Cell3","keep",377,669,-42.1866207865237,16.0283644921489,8,52
53,"exc","image","2016/10/11","00152",27,"Cell3","keep",695,724,-411.033325174716,18.4476138698735,8,53
54,"exc","intensity","2016/10/11","00152",27,"Cell3","keep",695,724,-399.008085627203,13.8610809676974,8,54
55,"exc","image","2016/10/11","00152",28,"Cell3","keep",1272,713,0.821162223708531,8.11636846654299,8,55
56,"exc","intensity","2016/10/11","00152",28,"Cell3","keep",1272,713,23.5771598611588,8.7848929240175,8,56
57,"exc","image","2016/10/11","00152",29,"Cell3","keep",1158,497,-0.845834025913305,13.1536321604336,8,57
58,"exc","intensity","2016/10/11","00152",29,"Cell3","keep",1158,497,16.7609201391713,8.11555581645177,8,58
59,"exc","image","2016/10/11","00152",30,"Cell3","keep",1254,572,-83.4020191251836,6.61817139977767,8,59
60,"exc","intensity","2016/10/11","00152",30,"Cell3","keep",1254,572,-25.076322565249,10.3439214808977,8,60
1,"exc","image","2016/10/11","00152",1,"Cell4","keep",1241,648,-697.929590701874,44.8044247845976,9,1
2,"exc","intensity","2016/10/11","00152",1,"Cell4","keep",1241,648,-664.401606774578,43.7476161265021,9,2
3,"exc","image","2016/10/11","00152",2,"Cell4","keep",679,707,-178.882775709286,13.5549892285554,9,3
4,"exc","intensity","2016/10/11","00152",2,"Cell4","keep",679,707,-41.5466995140103,15.6805335232375,9,4
5,"exc","image","2016/10/11","00152",3,"Cell4","keep",1287,606,-203.212136094977,22.3751590535772,9,5
6,"exc","intensity","2016/10/11","00152",3,"Cell4","keep",1287,606,-208.472678940169,16.2007116117703,9,6
7,"exc","image","2016/10/11","00152",4,"Cell4","keep",533,572,-185.261778170017,13.7524641059603,9,7
