id,splitOnRecType,splitOnPatchLocation,stimulusTag,splitOnExperimentDate,imageName,imagePatchIndex,celllabel,splitOnDelTag,currentPatchLocation_1,currentPatchLocation_2,equivalentIntensity,backgroundIntensity,MeanRespOn,SEM,nodeid,leafid
98,"exc","1285   697","image","2016/08/10","00152",17,"Cell 2 - on parasol","keep",1285,697,0.365823490748764,0.199407172495471,-653.64540319427,42.4226719882089,2,98
99,"inh","1285   697","image","2016/08/10","00152",17,"Cell 2 - on parasol","keep",1285,697,0.365823490748764,0.199407172495471,1305.54280129067,122.942437964936,2,99
100,"cell-attach","1285   697","intensity","2016/08/10","00152",17,"Cell 2 - on parasol","keep",1285,697,0.365823490748764,0.199407172495471,13.7346063099647,11.3985778379465,2,100
101,"exc","1285   697","intensity","2016/08/10","00152",17,"Cell 2 - on parasol","keep",1285,697,0.365823490748764,0.199407172495471,-732.286085405999,55.8449058762785,2,101
102,"inh","1285   697","intensity","2016/08/10","00152",17,"Cell 2 - on parasol","keep",1285,697,0.365823490748764,0.199407172495471,1218.81243690602,181.570993615614,2,102
103,"cell-attach","1157   301","image","2016/08/10","00152",18,"Cell 2 - on parasol","keep",1157,301,0.238484829586778,0.199407172495471,2.1723903027796,2.57972005979362,2,103
104,"exc","1157   301","image","2016/08/10","00152",18,"Cell 2 - on parasol","keep",1157,301,0.238484829586778,0.199407172495471,-99.3825004056804,12.27954314387,2,104
105,"inh","1157   301","image","2016/08/10","00152",18,"Cell 2 - on parasol","keep",1157,301,0.238484829586778,0.199407172495471,-42.8773751730476,69.8886357628304,2,105
106,"cell-attach","1157   301","intensity","2016/08/10","00152",18,"Cell 2 - on parasol","keep",1157,301,0.238484829586778,0.199407172495471,0.545983752953783,0.550110273609944,2,106
107,"exc","1157   301","intensity","2016/08/10","00152",18,"Cell 2 - on parasol","keep",1157,301,0.238484829586778,0.199407172495471,-96.2206476503328,12.4044826907229,2,107
108,"inh","1157   301","intensity","2016/08/10","00152",18,"Cell 2 - on parasol","keep",1157,301,0.238484829586778,0.199407172495471,-79.3672498250173,120.148438951285,2,108
109,"cell-attach","1303   683","image","2016/08/10","00152",19,"Cell 2 - on parasol","keep",1303,683,0.412278438555236,0.199407172495471,14.7362689321767,14.1275859704452,2,109
110,"exc","1303   683","image","2016/08/10","00152",19,"Cell 2 - on parasol","keep",1303,683,0.412278438555236,0.199407172495471,-946.031833992935,59.5157799218099,2,110
111,"inh","1303   683","image","2016/08/10","00152",19,"Cell 2 - on parasol","keep",1303,683,0.412278438555236,0.199407172495471,1822.67812364818,90.1753623580336,2,111
112,"cell-attach","1303   683","intensity","2016/08/10","00152",19,"Cell 2 - on parasol","keep",1303,683,0.412278438555236,0.199407172495471,17.419141774042,18.6421791922008,2,112
113,"exc","1303   683","intensity","2016/08/10","00152",19,"Cell 2 - on parasol","keep",1303,683,0.412278438555236,0.199407172495471,-865.477563189907,39.0554329440446,2,113
114,"inh","1303   683","intensity","2016/08/10","00152",19,"Cell 2 - on parasol","keep",1303,683,0.412278438555236,0.199407172495471,1307.88649830821,191.277153522661,2,114
115,"cell-attach","1161   631","image","2016/08/10","00152",20,"Cell 2 - on parasol","keep",1161,631,0.225359112409746,0.199407172495471,2.16307763026128,1.18925668660277,2,115
116,"exc","1161   631","image","2016/08/10","00152",20,"Cell 2 - on parasol","keep",1161,631,0.225359112409746,0.199407172495471,-7.26678642238729,11.4273626997612,2,116
117,"inh","1161   631","image","2016/08/10","00152",20,"Cell 2 - on parasol","keep",1161,631,0.225359112409746,0.199407172495471,-92.483074093684,121.158904196287,2,117
118,"cell-attach","1161   631","intensity","2016/08/10","00152",20,"Cell 2 - on parasol","keep",1161,631,0.225359112409746,0.199407172495471,0.535483745775848,1.91707986123554,2,118
119,"exc","1161   631","intensity","2016/08/10","00152",20,"Cell 2 - on parasol","keep",1161,631,0.225359112409746,0.199407172495471,-58.8135142340605,5.88877162143269,2,119
120,"inh","1161   631","intensity","2016/08/10","00152",20,"Cell 2 - on parasol","keep",1161,631,0.225359112409746,0.199407172495471,7.55558440093542,76.6540286895776,2,120
121,"cell-attach","1114   294","image","2016/08/10","00152",21,"Cell 2 - on parasol","keep",1114,294,0.235938323208472,0.199407172495471,0.807744306248383,0.93394160893622,2,121
122,"exc","1114   294","image","2016/08/10","00152",21,"Cell 2 - on parasol","keep",1114,294,0.235938323208472,0.199407172495471,-69.0004489058282,7.7603847004713,2,122
123,"inh","1114   294","image","2016/08/10","00152",21,"Cell 2 - on parasol","keep",1114,294,0.235938323208472,0.199407172495471,37.3170617154965,140.970743857012,2,123
124,"cell-attach","1114   294","intensity","2016/08/10","00152",21,"Cell 2 - on parasol","keep",1114,294,0.235938323208472,0.199407172495471,3.99034742970706,4.22179762486757,2,124
125,"exc","1114   294","intensity","2016/08/10","00152",21,"Cell 2 - on parasol","keep",1114,294,0.235938323208472,0.199407172495471,-82.3394737482576,12.244516960476,2,125
126,"inh","1114   294","intensity","2016/08/10","00152",21,"Cell 2 - on parasol","keep",1114,294,0.235938323208472,0.199407172495471,-90.598577750867,54.5961498665728,2,126
127,"cell-attach","708  741","image","2016/08/10","00152",22,"Cell 2 - on parasol","keep",708,741,0.248418881575438,0.199407172495471,3.40643412708133,2.52038699773167,2,127
128,"exc","708  741","image","2016/08/10","00152",22,"Cell 2 - on parasol","keep",708,741,0.248418881575438,0.199407172495471,-135.884444685111,25.4414417291658,2,128
129,"inh","708  741","image","2016/08/10","00152",22,"Cell 2 - on parasol","keep",708,741,0.248418881575438,0.199407172495471,485.972997036727,61.4758650742919,2,129
130,"cell-attach","708  741","intensity","2016/08/10","00152",22,"Cell 2 - on parasol","keep",708,741,0.248418881575438,0.199407172495471,4.22929826159418,3.43242237993229,2,130
131,"exc","708  741","intensity","2016/08/10","00152",22,"Cell 2 - on parasol","keep",708,741,0.248418881575438,0.199407172495471,-139.735449571734,8.01677776147316,2,131
132,"inh","708  741","intensity","2016/08/10","00152",22,"Cell 2 - on parasol","keep",708,741,0.248418881575438,0.199407172495471,-135.130570867364,127.479449170988,2,132
133,"cell-attach","1208   520","image","2016/08/10","00152",23,"Cell 2 - on parasol","keep",1208,520,0.220129428052706,0.199407172495471,-0.374148918886533,2.46061792027277,2,133
134,"exc","1208   520","image","2016/08/10","00152",23,"Cell 2 - on parasol","keep",1208,520,0.220129428052706,0.199407172495471,-116.94083111997,27.2657313576571,2,134
135,"inh","1208   520","image","2016/08/10","00152",23,"Cell 2 - on parasol","keep",1208,520,0.220129428052706,0.199407172495471,606.477889121246,154.884233702974,2,135
136,"cell-attach","1208   520","intensity","2016/08/10","00152",23,"Cell 2 - on parasol","keep",1208,520,0.220129428052706,0.199407172495471,-0.0463801454104597,0.48899739609356,2,136
137,"exc","1208   520","intensity","2016/08/10","00152",23,"Cell 2 - on parasol","keep",1208,520,0.220129428052706,0.199407172495471,-42.7165113828717,9.89756266759647,2,137
138,"inh","1208   520","intensity","2016/08/10","00152",23,"Cell 2 - on parasol","keep",1208,520,0.220129428052706,0.199407172495471,-43.1277598596446,53.1674208529921,2,138
139,"cell-attach","252  337","image","2016/08/10","00152",24,"Cell 2 - on parasol","keep",252,337,0.217427695967016,0.199407172495471,2.44533094519334,1.96911102307494,2,139
140,"exc","252  337","image","2016/08/10","00152",24,"Cell 2 - on parasol","keep",252,337,0.217427695967016,0.199407172495471,-45.6155540964962,5.49917028242243,2,140
141,"inh","252  337","image","2016/08/10","00152",24,"Cell 2 - on parasol","keep",252,337,0.217427695967016,0.199407172495471,-65.9182172437407,102.632391113938,2,141
142,"cell-attach","252  337","intensity","2016/08/10","00152",24,"Cell 2 - on parasol","keep",252,337,0.217427695967016,0.199407172495471,0.593791126594924,1.0254999066089,2,142
143,"exc","252  337","intensity","2016/08/10","00152",24,"Cell 2 - on parasol","keep",252,337,0.217427695967016,0.199407172495471,-31.6862809000364,6.88427876950349,2,143
144,"inh","252  337","intensity","2016/08/10","00152",24,"Cell 2 - on parasol","keep",252,337,0.217427695967016,0.199407172495471,-248.574360151891,98.7852850633377,2,144
145,"cell-attach","1187   597","image","2016/08/10","00152",25,"Cell 2 - on parasol","keep",1187,597,0.196798885719554,0.199407172495471,1.19858404028412,0.910636106890561,2,145
146,"exc","1187   597","image","2016/08/10","00152",25,"Cell 2 - on parasol","keep",1187,597,0.196798885719554,0.199407172495471,5.76789751160125,12.7164162558984,2,146
147,"inh","1187   597","image","2016/08/10","00152",25,"Cell 2 - on parasol","keep",1187,597,0.196798885719554,0.199407172495471,45.71689912222,43.5015586598659,2,147
148,"cell-attach","1187   597","intensity","2016/08/10","00152",25,"Cell 2 - on parasol","keep",1187,597,0.196798885719554,0.199407172495471,-1.86219271183051,2.72251863990708,2,148
149,"exc","1187   597","intensity","2016/08/10","00152",25,"Cell 2 - on parasol","keep",1187,597,0.196798885719554,0.199407172495471,14.7834506187044,12.2175588776059,2,149
150,"inh","1187   597","intensity","2016/08/10","00152",25,"Cell 2 - on parasol","keep",1187,597,0.196798885719554,0.199407172495471,197.132565266663,69.1176546775,2,150
151,"cell-attach","377  669","image","2016/08/10","00152",26,"Cell 2 - on parasol","keep",377,669,0.214806867623528,0.199407172495471,-0.713466018946361,0.837003947130406,2,151
152,"exc","377  669","image","2016/08/10","00152",26,"Cell 2 - on parasol","keep",377,669,0.214806867623528,0.199407172495471,-31.2490348159996,8.03725658299822,2,152
153,"inh","377  669","image","2016/08/10","00152",26,"Cell 2 - on parasol","keep",377,669,0.214806867623528,0.199407172495471,-65.1346623824578,161.199926063669,2,153
154,"cell-attach","377  669","intensity","2016/08/10","00152",26,"Cell 2 - on parasol","keep",377,669,0.214806867623528,0.199407172495471,-3.48414394909422,2.02220329671769,2,154
155,"exc","377  669","intensity","2016/08/10","00152",26,"Cell 2 - on parasol","keep",377,669,0.214806867623528,0.199407172495471,-44.8764402607363,5.92288607535567,2,155
156,"inh","377  669","intensity","2016/08/10","00152",26,"Cell 2 - on parasol","keep",377,669,0.214806867623528,0.199407172495471,-80.5578791539725,52.5763142650196,2,156
157,"cell-attach","695  724","image","2016/08/10","00152",27,"Cell 2 - on parasol","keep",695,724,0.307192589975641,0.199407172495471,10.1712362946273,10.0332057382417,2,157
158,"exc","695  724","image","2016/08/10","00152",27,"Cell 2 - on parasol","keep",695,724,0.307192589975641,0.199407172495471,-339.480446727995,35.5758077396904,2,158
159,"inh","695  724","image","2016/08/10","00152",27,"Cell 2 - on parasol","keep",695,724,0.307192589975641,0.199407172495471,443.115044953442,30.8580718802616,2,159
160,"cell-attach","695  724","intensity","2016/08/10","00152",27,"Cell 2 - on parasol","keep",695,724,0.307192589975641,0.199407172495471,8.20486283035501,7.41560507379932,2,160
161,"exc","695  724","intensity","2016/08/10","00152",27,"Cell 2 - on parasol","keep",695,724,0.307192589975641,0.199407172495471,-417.675266213154,50.6831270568865,2,161
162,"inh","695  724","intensity","2016/08/10","00152",27,"Cell 2 - on parasol","keep",695,724,0.307192589975641,0.199407172495471,561.96642944236,42.6980822477163,2,162
163,"cell-attach","1272   713","image","2016/08/10","00152",28,"Cell 2 - on parasol","keep",1272,713,0.199641243092286,0.199407172495471,3.61083339152401,1.68707872897545,2,163
164,"exc","1272   713","image","2016/08/10","00152",28,"Cell 2 - on parasol","keep",1272,713,0.199641243092286,0.199407172495471,-34.6918360474795,23.7949154104174,2,164
165,"inh","1272   713","image","2016/08/10","00152",28,"Cell 2 - on parasol","keep",1272,713,0.199641243092286,0.199407172495471,921.207804965744,167.759105375857,2,165
166,"cell-attach","1272   713","intensity","2016/08/10","00152",28,"Cell 2 - on parasol","keep",1272,713,0.199641243092286,0.199407172495471,0.892138011104711,1.00767298930982,2,166
167,"exc","1272   713","intensity","2016/08/10","00152",28,"Cell 2 - on parasol","keep",1272,713,0.199641243092286,0.199407172495471,-3.71253193677308,6.23349879675128,2,167
168,"inh","1272   713","intensity","2016/08/10","00152",28,"Cell 2 - on parasol","keep",1272,713,0.199641243092286,0.199407172495471,60.7894732299767,42.8179449317087,2,168
169,"cell-attach","1158   497","image","2016/08/10","00152",29,"Cell 2 - on parasol","keep",1158,497,0.202433968538595,0.199407172495471,2.4530071139527,1.32148310691775,2,169
170,"exc","1158   497","image","2016/08/10","00152",29,"Cell 2 - on parasol","keep",1158,497,0.202433968538595,0.199407172495471,-51.4551447930679,28.0452136615139,2,170
171,"inh","1158   497","image","2016/08/10","00152",29,"Cell 2 - on parasol","keep",1158,497,0.202433968538595,0.199407172495471,1524.63936130507,266.82342363902,2,171
172,"cell-attach","1158   497","intensity","2016/08/10","00152",29,"Cell 2 - on parasol","keep",1158,497,0.202433968538595,0.199407172495471,2.46950160632934,1.65732372311447,2,172
173,"exc","1158   497","intensity","2016/08/10","00152",29,"Cell 2 - on parasol","keep",1158,497,0.202433968538595,0.199407172495471,1.24834270063929,5.01158539081085,2,173
174,"inh","1158   497","intensity","2016/08/10","00152",29,"Cell 2 - on parasol","keep",1158,497,0.202433968538595,0.199407172495471,9.41203459893463,124.720971842497,2,174
175,"cell-attach","1254   572","image","2016/08/10","00152",30,"Cell 2 - on parasol","keep",1254,572,0.223789349568774,0.199407172495471,4.10667295405206,4.18814063571662,2,175
176,"exc","1254   572","image","2016/08/10","00152",30,"Cell 2 - on parasol","keep",1254,572,0.223789349568774,0.199407172495471,-114.128738242694,15.5300418013039,2,176
177,"inh","1254   572","image","2016/08/10","00152",30,"Cell 2 - on parasol","keep",1254,572,0.223789349568774,0.199407172495471,99.9967987978015,45.6688984501675,2,177
178,"cell-attach","1254   572","intensity","2016/08/10","00152",30,"Cell 2 - on parasol","keep",1254,572,0.223789349568774,0.199407172495471,1.67708356539591,2.70979953500673,2,178
179,"exc","1254   572","intensity","2016/08/10","00152",30,"Cell 2 - on parasol","keep",1254,572,0.223789349568774,0.199407172495471,-54.6627746141649,13.4490575747888,2,179
180,"inh","1254   572","intensity","2016/08/10","00152",30,"Cell 2 - on parasol","keep",1254,572,0.223789349568774,0.199407172495471,-41.4857384797931,19.6173903122799,2,180
1,"cell-attach","1241   648","image","2016/09/13","00152",1,"On parasol1","keep",1241,648,0.327846736077503,0.199407172495471,5.55188947645153,5.74587101338268,3,1
2,"exc","1241   648","image","2016/09/13","00152",1,"On parasol1","keep",1241,648,0.327846736077503,0.199407172495471,-110.724200615741,13.7358646996823,3,2
3,"inh","1241   648","image","2016/09/13","00152",1,"On parasol1","keep",1241,648,0.327846736077503,0.199407172495471,69.8903443803522,21.0057706180683,3,3
4,"cell-attach","1241   648","intensity","2016/09/13","00152",1,"On parasol1","keep",1241,648,0.327846736077503,0.199407172495471,7.09298772496463,6.92800894407039,3,4
5,"exc","1241   648","intensity","2016/09/13","00152",1,"On parasol1","keep",1241,648,0.327846736077503,0.199407172495471,-136.069747989385,18.1587608382597,3,5
6,"inh","1241   648","intensity","2016/09/13","00152",1,"On parasol1","keep",1241,648,0.327846736077503,0.199407172495471,61.464936041722,28.1819366006025,3,6
7,"cell-attach","679  707","image","2016/09/13","00152",2,"On parasol1","keep",679,707,0.200993327626051,0.199407172495471,-0.474393936796613,1.16414920598662,3,7
8,"exc","679  707","image","2016/09/13","00152",2,"On parasol1","keep",679,707,0.200993327626051,0.199407172495471,-18.0505129899308,11.5233095629477,3,8
9,"inh","679  707","image","2016/09/13","00152",2,"On parasol1","keep",679,707,0.200993327626051,0.199407172495471,427.60449805097,59.0393016167547,3,9
10,"cell-attach","679  707","intensity","2016/09/13","00152",2,"On parasol1","keep",679,707,0.200993327626051,0.199407172495471,1.85622808954684,2.04489222828628,3,10
11,"exc","679  707","intensity","2016/09/13","00152",2,"On parasol1","keep",679,707,0.200993327626051,0.199407172495471,-2.89202244294287,1.63794051014101,3,11
12,"inh","679  707","intensity","2016/09/13","00152",2,"On parasol1","keep",679,707,0.200993327626051,0.199407172495471,-5.16935308484413,3.4069178165771,3,12
13,"cell-attach","1287   606","image","2016/09/13","00152",3,"On parasol1","keep",1287,606,0.253137429695175,0.199407172495471,3.69682791359021,3.76659443359288,3,13
14,"exc","1287   606","image","2016/09/13","00152",3,"On parasol1","keep",1287,606,0.253137429695175,0.199407172495471,-44.1577150557336,5.08526322796505,3,14
15,"inh","1287   606","image","2016/09/13","00152",3,"On parasol1","keep",1287,606,0.253137429695175,0.199407172495471,12.6356655902103,16.6920300961474,3,15
16,"cell-attach","1287   606","intensity","2016/09/13","00152",3,"On parasol1","keep",1287,606,0.253137429695175,0.199407172495471,2.42600359894621,1.89254075368752,3,16
17,"exc","1287   606","intensity","2016/09/13","00152",3,"On parasol1","keep",1287,606,0.253137429695175,0.199407172495471,-28.0822740433652,4.2604766008666,3,17
18,"inh","1287   606","intensity","2016/09/13","00152",3,"On parasol1","keep",1287,606,0.253137429695175,0.199407172495471,-8.90708311223091,6.26764871260702,3,18
19,"cell-attach","533  572","image","2016/09/13","00152",4,"On parasol1","keep",533,572,0.212394003486149,0.199407172495471,0.362371718173987,0.129637162488627,3,19
20,"exc","533  572","image","2016/09/13","00152",4,"On parasol1","keep",533,572,0.212394003486149,0.199407172495471,-12.6205121168372,6.29616441252405,3,20
21,"inh","533  572","image","2016/09/13","00152",4,"On parasol1","keep",533,572,0.212394003486149,0.199407172495471,121.457257357462,33.3035917407113,3,21
22,"cell-attach","533  572","intensity","2016/09/13","00152",4,"On parasol1","keep",533,572,0.212394003486149,0.199407172495471,-0.0229732173433278,0.167112599011433,3,22
23,"exc","533  572","intensity","2016/09/13","00152",4,"On parasol1","keep",533,572,0.212394003486149,0.199407172495471,-5.46582028432277,1.6786568458894,3,23
24,"inh","533  572","intensity","2016/09/13","00152",4,"On parasol1","keep",533,572,0.212394003486149,0.199407172495471,-7.06398064979403,4.36599082697813,3,24
25,"cell-attach","690  764","image","2016/09/13","00152",5,"On parasol1","keep",690,764,0.212285897383912,0.199407172495471,-3.01459494523441,2.9995757384525,3,25
