id,splitOnRecType,stimulusTag,splitOnExperimentDate,imageName,imagePatchIndex,celllabel,splitOnDelTag,MeanRespOn,SEM,nodeid,leafid
3,"cell-attach","image","2016/10/11","00152",2,"Cell5","keep",2.94195764941393,0,9,3
4,"cell-attach","intensity","2016/10/11","00152",2,"Cell5","keep",-5.00249875062469,0,9,4
1,"cell-attach","image","2016/10/25","00152",1,"Cell1","keep",0.188618203974643,0.273242003364249,10,1
2,"exc","image","2016/10/25","00152",1,"Cell1","keep",-90.0405472138176,12.089574913933,10,2
3,"cell-attach","intensity","2016/10/25","00152",1,"Cell1","keep",0.496516859671891,0.436004253830294,10,3
4,"exc","intensity","2016/10/25","00152",1,"Cell1","keep",-4.55232616769786,6.91627300963034,10,4
5,"cell-attach","image","2016/10/25","00152",2,"Cell1","keep",0.383489823147086,0.290134790459095,10,5
6,"exc","image","2016/10/25","00152",2,"Cell1","keep",-109.359347450952,15.9130017192517,10,6
7,"cell-attach","intensity","2016/10/25","00152",2,"Cell1","keep",-0.379930454773682,0.362736929370761,10,7
8,"exc","intensity","2016/10/25","00152",2,"Cell1","keep",-9.11159732876672,2.96370720222266,10,8
9,"cell-attach","image","2016/10/25","00152",3,"Cell1","keep",-0.855979976164167,0.800661608560229,10,9
10,"exc","image","2016/10/25","00152",3,"Cell1","keep",-89.5790323202509,9.23195223593048,10,10
11,"cell-attach","intensity","2016/10/25","00152",3,"Cell1","keep",1.28565260605678,0.869122616674134,10,11
12,"exc","intensity","2016/10/25","00152",3,"Cell1","keep",-6.57717690958857,6.70633267324105,10,12
13,"cell-attach","image","2016/10/25","00152",4,"Cell1","keep",3.30469414086633,2.93168519989686,10,13
14,"exc","image","2016/10/25","00152",4,"Cell1","keep",-152.66350368877,8.02158493426425,10,14
15,"cell-attach","intensity","2016/10/25","00152",4,"Cell1","keep",0.595668026254601,0.574457797239005,10,15
16,"exc","intensity","2016/10/25","00152",4,"Cell1","keep",-54.065288993642,14.6880353274999,10,16
17,"cell-attach","image","2016/10/25","00152",5,"Cell1","keep",1.2864359195308,1.25958878668691,10,17
18,"exc","image","2016/10/25","00152",5,"Cell1","keep",-43.8829598704335,5.03460001704753,10,18
19,"cell-attach","intensity","2016/10/25","00152",5,"Cell1","keep",1.74157862456607,0.862193007503477,10,19
20,"exc","intensity","2016/10/25","00152",5,"Cell1","keep",-11.2380433126437,7.46094068014994,10,20
1,"cell-attach","image","2016/10/25","00152",1,"Cell2","keep",2.02292026532566,1.57827525397412,11,1
2,"exc","image","2016/10/25","00152",1,"Cell2","keep",-119.198894249365,8.91516257281078,11,2
3,"cell-attach","intensity","2016/10/25","00152",1,"Cell2","keep",-0.375341973149951,3.10764773280164,11,3
4,"exc","intensity","2016/10/25","00152",1,"Cell2","keep",-14.8812953555078,7.19782988751222,11,4
5,"cell-attach","image","2016/10/25","00152",2,"Cell2","keep",-1.47870294931582,2.48436250704372,11,5
6,"exc","image","2016/10/25","00152",2,"Cell2","keep",-99.035554212258,4.565404337449,11,6
7,"cell-attach","intensity","2016/10/25","00152",2,"Cell2","keep",-3.64394139685523,1.93055720508272,11,7
8,"exc","intensity","2016/10/25","00152",2,"Cell2","keep",-0.00438033380520138,3.27152025829317,11,8
9,"cell-attach","image","2016/10/25","00152",3,"Cell2","keep",0.519299237877468,2.9945884445135,11,9
10,"exc","image","2016/10/25","00152",3,"Cell2","keep",-107.521993393658,5.98041563322827,11,10
11,"cell-attach","intensity","2016/10/25","00152",3,"Cell2","keep",1.33236860515456,0.991879783132251,11,11
12,"exc","intensity","2016/10/25","00152",3,"Cell2","keep",6.07445977463879,4.07075188060344,11,12
13,"cell-attach","image","2016/10/25","00152",4,"Cell2","keep",-3.03606064671929,1.6780825337113,11,13
14,"exc","image","2016/10/25","00152",4,"Cell2","keep",-110.634086856434,5.5093717412088,11,14
15,"cell-attach","intensity","2016/10/25","00152",4,"Cell2","keep",0.237099552017379,2.44337034249715,11,15
16,"exc","intensity","2016/10/25","00152",4,"Cell2","keep",-16.6514448909658,5.06534822967611,11,16
17,"cell-attach","image","2016/10/25","00152",5,"Cell2","keep",-0.525602890844081,2.84655291421918,11,17
18,"exc","image","2016/10/25","00152",5,"Cell2","keep",-57.8732434114762,12.4320665058768,11,18
19,"cell-attach","intensity","2016/10/25","00152",5,"Cell2","keep",5.0286770823358,3.20010856586313,11,19
20,"exc","intensity","2016/10/25","00152",5,"Cell2","keep",-12.8579970574981,7.02241403270968,11,20
1,"exc","image","2016/11/22","00152",1,"Cell2","keep",-38.6878735320526,0,12,1
2,"exc","intensity","2016/11/22","00152",1,"Cell2","keep",-43.9556165260298,0,12,2
3,"exc","image","2016/11/22","00152",2,"Cell2","keep",-48.0956800668452,0,12,3
4,"exc","intensity","2016/11/22","00152",2,"Cell2","keep",-28.6355218324045,0,12,4
5,"exc","image","2016/11/22","00152",3,"Cell2","keep",-46.4703771113082,0,12,5
6,"exc","intensity","2016/11/22","00152",3,"Cell2","keep",-47.1603036166075,0,12,6
7,"exc","image","2016/11/22","00152",4,"Cell2","keep",-16.7004236518,71.2586577879734,12,7
8,"exc","intensity","2016/11/22","00152",4,"Cell2","keep",-12.6316302093985,15.9711475905302,12,8
9,"exc","image","2016/11/22","00152",5,"Cell2","keep",12.0673233761327,10.7849476958739,12,9
10,"exc","intensity","2016/11/22","00152",5,"Cell2","keep",35.2516016534973,16.0024366417677,12,10
11,"exc","image","2016/11/22","00152",6,"Cell2","keep",-133.685484608864,0,12,11
12,"exc","intensity","2016/11/22","00152",6,"Cell2","keep",-133.649072922043,0,12,12
13,"exc","image","2016/11/22","00152",7,"Cell2","keep",-136.617250155411,32.5027753583261,12,13
14,"exc","intensity","2016/11/22","00152",7,"Cell2","keep",-138.996774134696,7.80875786821862,12,14
15,"exc","image","2016/11/22","00152",8,"Cell2","keep",-23.8621779007879,9.9606703649425,12,15
16,"exc","intensity","2016/11/22","00152",8,"Cell2","keep",3.81427825143825,1.23616871069878,12,16
17,"exc","image","2016/11/22","00152",9,"Cell2","keep",-40.5323811844168,18.5325493754786,12,17
18,"exc","intensity","2016/11/22","00152",9,"Cell2","keep",-51.1640183377636,31.1182406145773,12,18
19,"exc","image","2016/11/22","00152",10,"Cell2","keep",-58.1885699536247,0,12,19
20,"exc","intensity","2016/11/22","00152",10,"Cell2","keep",-53.4591747345191,0,12,20
21,"exc","image","2016/11/22","00152",11,"Cell2","keep",-64.4497722222298,0,12,21
22,"exc","intensity","2016/11/22","00152",11,"Cell2","keep",-65.3043484909825,0,12,22
23,"exc","image","2016/11/22","00152",12,"Cell2","keep",-64.4619766888238,51.7322317038876,12,23
24,"exc","intensity","2016/11/22","00152",12,"Cell2","keep",-33.2796681647953,33.756971472562,12,24
25,"exc","image","2016/11/22","00152",13,"Cell2","keep",-23.0739048960714,18.1199273935536,12,25
26,"exc","intensity","2016/11/22","00152",13,"Cell2","keep",7.7190394188304,23.8169527595954,12,26
27,"exc","image","2016/11/22","00152",14,"Cell2","keep",10.4595506742683,9.45372228661678,12,27
28,"exc","intensity","2016/11/22","00152",14,"Cell2","keep",-17.3938612951013,10.7504717196772,12,28
29,"exc","image","2016/11/22","00152",15,"Cell2","keep",1.41976367022203,0,12,29
30,"exc","intensity","2016/11/22","00152",15,"Cell2","keep",9.92289543138053,0,12,30
31,"exc","image","2016/11/22","00152",16,"Cell2","keep",-7.61625165568242,0,12,31
32,"exc","intensity","2016/11/22","00152",16,"Cell2","keep",-3.1199754560776,0,12,32
33,"exc","image","2016/11/22","00152",17,"Cell2","keep",-14.6818666242447,0,12,33
34,"exc","intensity","2016/11/22","00152",17,"Cell2","keep",3.32915855272825,0,12,34
35,"exc","image","2016/11/22","00152",18,"Cell2","keep",-26.153945040751,14.8327090018755,12,35
36,"exc","intensity","2016/11/22","00152",18,"Cell2","keep",-46.4914541046699,21.2852538877172,12,36
37,"exc","image","2016/11/22","00152",19,"Cell2","keep",-132.690956598049,18.9506457802409,12,37
38,"exc","intensity","2016/11/22","00152",19,"Cell2","keep",-187.346752164647,9.7316952629502,12,38
39,"exc","image","2016/11/22","00152",20,"Cell2","keep",-99.136331516445,18.5931370077093,12,39
40,"exc","intensity","2016/11/22","00152",20,"Cell2","keep",-85.9873786164261,10.6279625122163,12,40
41,"exc","image","2016/11/22","00152",21,"Cell2","keep",4.344381208089,0.622626033387533,12,41
42,"exc","intensity","2016/11/22","00152",21,"Cell2","keep",40.4169665663921,10.1749294782564,12,42
43,"exc","image","2016/11/22","00152",22,"Cell2","keep",-7.34958074782578,0,12,43
44,"exc","intensity","2016/11/22","00152",22,"Cell2","keep",-8.13094734485169,0,12,44
45,"exc","image","2016/11/22","00152",23,"Cell2","keep",-12.4409496945827,0,12,45
46,"exc","intensity","2016/11/22","00152",23,"Cell2","keep",-1.91041510218427,0,12,46
47,"exc","image","2016/11/22","00152",24,"Cell2","keep",-28.5376622128331,9.50076654819399,12,47
48,"exc","intensity","2016/11/22","00152",24,"Cell2","keep",-31.5472906793527,20.0669888557665,12,48
49,"exc","image","2016/11/22","00152",25,"Cell2","keep",18.367189534079,0,12,49
50,"exc","intensity","2016/11/22","00152",25,"Cell2","keep",-0.645750962362839,0,12,50
51,"exc","image","2016/11/22","00152",26,"Cell2","keep",-11.4379957910628,30.5571735338646,12,51
52,"exc","intensity","2016/11/22","00152",26,"Cell2","keep",-36.9779002465196,30.1929442687875,12,52
53,"exc","image","2016/11/22","00152",27,"Cell2","keep",-19.4339421514097,0,12,53
54,"exc","intensity","2016/11/22","00152",27,"Cell2","keep",-31.7539190968122,0,12,54
55,"exc","image","2016/11/22","00152",28,"Cell2","keep",-57.293912986103,0,12,55
56,"exc","intensity","2016/11/22","00152",28,"Cell2","keep",-38.0421133477934,0,12,56
57,"exc","image","2016/11/22","00152",29,"Cell2","keep",-73.9685944336829,0,12,57
58,"exc","intensity","2016/11/22","00152",29,"Cell2","keep",-79.3477835093039,0,12,58
59,"exc","image","2016/11/22","00152",30,"Cell2","keep",-232.461279325294,13.5806189666315,12,59
60,"exc","intensity","2016/11/22","00152",30,"Cell2","keep",-236.456177543164,32.2906720872807,12,60
1,"cell-attach","image","2016/11/29","00152",1,"Cell1","keep",5.00701105609118,4.99381746363319,13,1
2,"exc","image","2016/11/29","00152",1,"Cell1","keep",-190.484593131666,10.1866236335807,13,2
3,"cell-attach","intensity","2016/11/29","00152",1,"Cell1","keep",6.81118245410685,6.58946328975085,13,3
4,"exc","intensity","2016/11/29","00152",1,"Cell1","keep",-122.015532266931,9.07478938495678,13,4
5,"cell-attach","image","2016/11/29","00152",2,"Cell1","keep",0.0129082591993052,0.0557323683731023,13,5
6,"exc","image","2016/11/29","00152",2,"Cell1","keep",-18.3090159004752,9.23413325753251,13,6
7,"cell-attach","intensity","2016/11/29","00152",2,"Cell1","keep",1.82641956470036,1.58606536077184,13,7
8,"exc","intensity","2016/11/29","00152",2,"Cell1","keep",-8.40908107468631,15.8281565618312,13,8
9,"cell-attach","image","2016/11/29","00152",3,"Cell1","keep",-0.057030426971413,0.046749253181644,13,9
10,"exc","image","2016/11/29","00152",3,"Cell1","keep",-86.9237694723877,19.137525258374,13,10
11,"cell-attach","intensity","2016/11/29","00152",3,"Cell1","keep",-0.13109237223979,0.0675168771931194,13,11
12,"exc","intensity","2016/11/29","00152",3,"Cell1","keep",-41.1957187430407,3.16803163375347,13,12
13,"cell-attach","image","2016/11/29","00152",4,"Cell1","keep",0.10415933796602,0.0737569010935683,13,13
14,"exc","image","2016/11/29","00152",4,"Cell1","keep",-4.17383718761764,19.0295760325745,13,14
15,"cell-attach","intensity","2016/11/29","00152",4,"Cell1","keep",1.64583684561651,1.6760588284704,13,15
16,"exc","intensity","2016/11/29","00152",4,"Cell1","keep",-6.03113152012316,16.7513341915575,13,16
17,"cell-attach","image","2016/11/29","00152",5,"Cell1","keep",-0.0654856807333403,0.0912790891282949,13,17
18,"exc","image","2016/11/29","00152",5,"Cell1","keep",7.21302276662588,14.9376920177625,13,18
19,"cell-attach","intensity","2016/11/29","00152",5,"Cell1","keep",0.0126082378449995,0.0233684913376966,13,19
20,"exc","intensity","2016/11/29","00152",5,"Cell1","keep",21.7806816222553,17.7106654820476,13,20
21,"cell-attach","image","2016/11/29","00152",6,"Cell1","keep",6.83315136197132,6.57941744871162,13,21
22,"exc","image","2016/11/29","00152",6,"Cell1","keep",-138.285256189192,13.6782882436069,13,22
23,"cell-attach","intensity","2016/11/29","00152",6,"Cell1","keep",3.33880606637503,3.32892724161214,13,23
24,"exc","intensity","2016/11/29","00152",6,"Cell1","keep",-124.55069860036,11.0113797082329,13,24
25,"cell-attach","image","2016/11/29","00152",7,"Cell1","keep",-0.0542792763968509,0.104081262554888,13,25
26,"exc","image","2016/11/29","00152",7,"Cell1","keep",33.2054766946403,18.1782010364702,13,26
27,"cell-attach","intensity","2016/11/29","00152",7,"Cell1","keep",1.62357052315702,1.6962199566593,13,27
28,"exc","intensity","2016/11/29","00152",7,"Cell1","keep",-17.8715061950532,18.8720051042816,13,28
29,"cell-attach","image","2016/11/29","00152",8,"Cell1","keep",1.58342764237103,1.70767360293125,13,29
30,"exc","image","2016/11/29","00152",8,"Cell1","keep",-26.0593594395653,19.3800368536895,13,30
31,"cell-attach","intensity","2016/11/29","00152",8,"Cell1","keep",0.098562344243491,0.0550837810773651,13,31
32,"exc","intensity","2016/11/29","00152",8,"Cell1","keep",-8.97621247848411,28.2172242353688,13,32
33,"cell-attach","image","2016/11/29","00152",9,"Cell1","keep",-1.57777874703347,1.71126074032565,13,33
34,"exc","image","2016/11/29","00152",9,"Cell1","keep",-57.5236032977321,7.90462763077188,13,34
35,"cell-attach","intensity","2016/11/29","00152",9,"Cell1","keep",-1.60869698956246,1.69751632812488,13,35
36,"exc","intensity","2016/11/29","00152",9,"Cell1","keep",-60.1407502954111,16.9103603984157,13,36
37,"cell-attach","image","2016/11/29","00152",10,"Cell1","keep",-1.48561943145666,1.76022529535207,13,37
38,"exc","image","2016/11/29","00152",10,"Cell1","keep",-10.8652647718274,20.5526106409327,13,38
39,"cell-attach","intensity","2016/11/29","00152",10,"Cell1","keep",-0.00198205595135741,0.1362015264132,13,39
40,"exc","intensity","2016/11/29","00152",10,"Cell1","keep",-41.3781851372949,22.1728161346627,13,40
41,"cell-attach","image","2016/11/29","00152",11,"Cell1","keep",3.40867007027708,3.2932412842599,13,41
42,"exc","image","2016/11/29","00152",11,"Cell1","keep",-22.37457388141,15.0881756662693,13,42
43,"cell-attach","intensity","2016/11/29","00152",11,"Cell1","keep",-0.0155459037223173,0.0731041409957642,13,43
44,"exc","intensity","2016/11/29","00152",11,"Cell1","keep",-13.35742715288,24.7886991356652,13,44
45,"cell-attach","image","2016/11/29","00152",12,"Cell1","keep",0.165666120765545,0.0867861029313697,13,45
46,"exc","image","2016/11/29","00152",12,"Cell1","keep",-8.20124789972824,18.1981757625489,13,46
47,"cell-attach","intensity","2016/11/29","00152",12,"Cell1","keep",1.66360693491049,1.66726657361192,13,47
48,"exc","intensity","2016/11/29","00152",12,"Cell1","keep",13.6798671097323,30.4089982188056,13,48
49,"cell-attach","image","2016/11/29","00152",13,"Cell1","keep",-0.0770003660920249,0.0446599705781842,13,49
50,"exc","image","2016/11/29","00152",13,"Cell1","keep",-39.7363542136326,26.7394166338537,13,50
51,"cell-attach","intensity","2016/11/29","00152",13,"Cell1","keep",1.71732773597792,1.64077520897649,13,51
52,"exc","intensity","2016/11/29","00152",13,"Cell1","keep",-26.3393898199464,10.9043553935744,13,52
53,"cell-attach","image","2016/11/29","00152",14,"Cell1","keep",4.98284657345121,5.00400658866618,13,53
54,"exc","image","2016/11/29","00152",14,"Cell1","keep",-76.578877891924,30.2618248776634,13,54
55,"cell-attach","intensity","2016/11/29","00152",14,"Cell1","keep",4.95692733831251,5.01810322335991,13,55
56,"exc","intensity","2016/11/29","00152",14,"Cell1","keep",-112.034484165419,4.78811329238388,13,56
57,"cell-attach","image","2016/11/29","00152",15,"Cell1","keep",-1.77777796632029,1.61313868710641,13,57
58,"exc","image","2016/11/29","00152",15,"Cell1","keep",8.89943213828527,20.0814964346101,13,58
59,"cell-attach","intensity","2016/11/29","00152",15,"Cell1","keep",0.125100457797456,0.0639217793194397,13,59
60,"exc","intensity","2016/11/29","00152",15,"Cell1","keep",-29.3848766962212,12.1443908857287,13,60
61,"cell-attach","image","2016/11/29","00152",16,"Cell1","keep",-3.16325209707973,3.41842731280572,13,61
62,"exc","image","2016/11/29","00152",16,"Cell1","keep",13.8390150154449,20.475101974737,13,62
63,"cell-attach","intensity","2016/11/29","00152",16,"Cell1","keep",-1.58927738515777,1.70611115409923,13,63
64,"exc","intensity","2016/11/29","00152",16,"Cell1","keep",22.5151749423493,11.3274770734885,13,64
65,"cell-attach","image","2016/11/29","00152",17,"Cell1","keep",3.42647845822133,3.28302584427336,13,65
66,"exc","image","2016/11/29","00152",17,"Cell1","keep",-184.273215440295,10.0954483850359,13,66
67,"cell-attach","intensity","2016/11/29","00152",17,"Cell1","keep",5.06321600731527,4.96465535209856,13,67
68,"exc","intensity","2016/11/29","00152",17,"Cell1","keep",-173.713004565396,26.0126033219893,13,68
69,"cell-attach","image","2016/11/29","00152",18,"Cell1","keep",-0.0240957461842094,0.0613459263337657,13,69
70,"exc","image","2016/11/29","00152",18,"Cell1","keep",-10.0438394800816,27.1083811308396,13,70
71,"cell-attach","intensity","2016/11/29","00152",18,"Cell1","keep",0.00533606266917308,0.0212552279325369,13,71
72,"exc","intensity","2016/11/29","00152",18,"Cell1","keep",-23.1948241734748,28.4096432756294,13,72
73,"cell-attach","image","2016/11/29","00152",19,"Cell1","keep",11.0843217150628,10.674488885992,13,73
74,"exc","image","2016/11/29","00152",19,"Cell1","keep",-245.227820396093,27.5413348441727,13,74
75,"cell-attach","intensity","2016/11/29","00152",19,"Cell1","keep",11.9465643092106,11.5167816982801,13,75
76,"exc","intensity","2016/11/29","00152",19,"Cell1","keep",-176.027051907609,28.4827196835817,13,76
77,"cell-attach","image","2016/11/29","00152",20,"Cell1","keep",1.51343822813619,1.74108826976174,13,77
78,"exc","image","2016/11/29","00152",20,"Cell1","keep",13.845420048531,19.9265286271437,13,78
79,"cell-attach","intensity","2016/11/29","00152",20,"Cell1","keep",1.55271837713928,1.72241718915593,13,79
80,"exc","intensity","2016/11/29","00152",20,"Cell1","keep",-20.8138449630296,30.0033157048783,13,80
81,"cell-attach","image","2016/11/29","00152",21,"Cell1","keep",0.0484321273372622,0.0564594041899004,13,81
82,"exc","image","2016/11/29","00152",21,"Cell1","keep",-29.6746511703225,8.32387802158519,13,82
83,"cell-attach","intensity","2016/11/29","00152",21,"Cell1","keep",0.521009901097039,0.436562533963272,13,83
84,"exc","intensity","2016/11/29","00152",21,"Cell1","keep",-12.9626852713173,7.29837834972635,13,84
85,"cell-attach","image","2016/11/29","00152",22,"Cell1","keep",1.80774286249984,1.59499444736194,13,85
86,"exc","image","2016/11/29","00152",22,"Cell1","keep",-16.7593147599603,20.7222928155197,13,86
87,"cell-attach","intensity","2016/11/29","00152",22,"Cell1","keep",1.46195056431279,1.76912300867633,13,87
88,"exc","intensity","2016/11/29","00152",22,"Cell1","keep",-41.2553063469496,12.9999974862304,13,88
89,"cell-attach","image","2016/11/29","00152",23,"Cell1","keep",0.0787085904116648,0.0399226798741483,13,89
90,"exc","image","2016/11/29","00152",23,"Cell1","keep",-10.8503088261178,24.6174296569528,13,90
91,"cell-attach","intensity","2016/11/29","00152",23,"Cell1","keep",0.0506423823435299,0.0821291365311221,13,91
92,"exc","intensity","2016/11/29","00152",23,"Cell1","keep",-34.8285162317907,17.5875058331341,13,92
93,"cell-attach","image","2016/11/29","00152",24,"Cell1","keep",1.5669568483075,1.71527383440202,13,93
94,"exc","image","2016/11/29","00152",24,"Cell1","keep",-4.12809470327669,10.7350648905902,13,94
95,"cell-attach","intensity","2016/11/29","00152",24,"Cell1","keep",-1.56351536197371,1.72104602180337,13,95
96,"exc","intensity","2016/11/29","00152",24,"Cell1","keep",32.5141639272885,26.8083805777754,13,96
97,"cell-attach","image","2016/11/29","00152",25,"Cell1","keep",0.056470671391029,0.0423763584137703,13,97
98,"exc","image","2016/11/29","00152",25,"Cell1","keep",41.8290830372644,14.5022506949962,13,98
99,"cell-attach","intensity","2016/11/29","00152",25,"Cell1","keep",3.36376128954914,3.31633364092951,13,99
100,"exc","intensity","2016/11/29","00152",25,"Cell1","keep",-1.37675416714192,17.5472690510629,13,100
101,"cell-attach","image","2016/11/29","00152",26,"Cell1","keep",0.121649279442546,0.185923867677841,13,101
102,"exc","image","2016/11/29","00152",26,"Cell1","keep",0.569627372255984,8.01827728099478,13,102
103,"cell-attach","intensity","2016/11/29","00152",26,"Cell1","keep",-1.62353331764495,1.69233763310052,13,103
104,"exc","intensity","2016/11/29","00152",26,"Cell1","keep",-18.4937947165022,16.5491642787936,13,104
105,"cell-attach","image","2016/11/29","00152",27,"Cell1","keep",0.0207830139259263,0.0162071617198825,13,105
106,"exc","image","2016/11/29","00152",27,"Cell1","keep",-70.4187111539483,21.5413241316635,13,106
107,"cell-attach","intensity","2016/11/29","00152",27,"Cell1","keep",3.36368261524127,3.31441742249929,13,107
108,"exc","intensity","2016/11/29","00152",27,"Cell1","keep",-69.5577094959403,31.7793891898648,13,108
109,"cell-attach","image","2016/11/29","00152",28,"Cell1","keep",0.0645131041917098,0.0372032382894831,13,109
110,"exc","image","2016/11/29","00152",28,"Cell1","keep",36.0986246399058,13.7099338274282,13,110
111,"cell-attach","intensity","2016/11/29","00152",28,"Cell1","keep",-0.0253076202317284,0.0701446530541043,13,111
112,"exc","intensity","2016/11/29","00152",28,"Cell1","keep",24.5192884581779,6.97683878092898,13,112
113,"cell-attach","image","2016/11/29","00152",29,"Cell1","keep",0.152064568453171,0.130402361686391,13,113
114,"exc","image","2016/11/29","00152",29,"Cell1","keep",-28.4090603382687,17.4159149819881,13,114
115,"cell-attach","intensity","2016/11/29","00152",29,"Cell1","keep",-0.00805990576111344,0.0913056635889357,13,115
116,"exc","intensity","2016/11/29","00152",29,"Cell1","keep",9.85984064637766,29.2207608079356,13,116
117,"cell-attach","image","2016/11/29","00152",30,"Cell1","keep",-0.0767489197689567,0.10060220755396,13,117
118,"exc","image","2016/11/29","00152",30,"Cell1","keep",-18.0245252631427,13.8450262477485,13,118
119,"cell-attach","intensity","2016/11/29","00152",30,"Cell1","keep",-0.0662370733658478,0.129075381097756,13,119
120,"exc","intensity","2016/11/29","00152",30,"Cell1","keep",-14.398417032761,20.0493107873729,13,120
