id,currentBarWidth,splitOnRecType,stimulusTag,currentAbsContrast,currentMeanLevel,splitOnExperimentDate,celllabel,splitOnDelTag,backgroundIntensity,rfSigmaCenter,MeanRespOn,SEM,nodeid,leafid
20,-20,"exc","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,12.1107793954861,0,7,20
21,-20,"inh","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,165.887333706201,0,7,21
22,-20,"cell-attach","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,2.1844862821705,2.0215969507229,7,22
23,-20,"exc","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-6.22250412781222,0,7,23
24,-20,"inh","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,378.151558645626,0,7,24
25,-20,"cell-attach","grating",0.175,0.25,"2017/03/29","Cell","keep",0.3,53,-4.68278071354422,5.32221678770522,7,25
26,-20,"exc","grating",0.175,0.25,"2017/03/29","Cell","keep",0.3,53,32.4462075609495,0,7,26
27,-20,"inh","grating",0.175,0.25,"2017/03/29","Cell","keep",0.3,53,123.961210728745,0,7,27
28,-20,"cell-attach","intensity",0.175,0.25,"2017/03/29","Cell","keep",0.3,53,-3.36114364010944,2.21695240911756,7,28
29,-20,"exc","intensity",0.175,0.25,"2017/03/29","Cell","keep",0.3,53,19.4321627987874,0,7,29
30,-20,"inh","intensity",0.175,0.25,"2017/03/29","Cell","keep",0.3,53,102.925189032447,0,7,30
31,20,"cell-attach","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-3.47358275973139,3.33037029072738,7,31
32,20,"exc","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,23.6223429857705,0,7,32
33,20,"inh","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,168.189232280113,0,7,33
34,20,"cell-attach","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,50,-4.43279879011449,5.30694122803048,7,34
35,20,"exc","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-17.8153616670143,0,7,35
36,20,"inh","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,139.78203952265,0,7,36
37,20,"cell-attach","grating",0.175,0.25,"2017/03/29","Cell","keep",0.3,53,1.58674527088413,1.6394357562494,7,37
38,20,"exc","grating",0.175,0.25,"2017/03/29","Cell","keep",0.3,53,32.5845930403313,0,7,38
39,20,"inh","grating",0.175,0.25,"2017/03/29","Cell","keep",0.3,53,28.7096601522399,0,7,39
40,20,"cell-attach","intensity",0.175,0.25,"2017/03/29","Cell","keep",0.3,53,5.55278610068414,4.43721889681717,7,40
41,20,"exc","intensity",0.175,0.25,"2017/03/29","Cell","keep",0.3,53,7.00403352371829,0,7,41
42,20,"inh","intensity",0.175,0.25,"2017/03/29","Cell","keep",0.3,53,91.3378463428057,0,7,42
43,46.6666666666667,"cell-attach","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,0.0758050713218183,0.083301323195881,7,43
44,46.6666666666667,"exc","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,8.49462111367239,0,7,44
45,46.6666666666667,"inh","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,109.878266105766,0,7,45
46,46.6666666666667,"cell-attach","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,0.155642581404022,0.16563758390277,7,46
47,46.6666666666667,"exc","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,13.714987830508,0,7,47
48,46.6666666666667,"inh","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,72.5384127810745,0,7,48
49,73.3333333333333,"cell-attach","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-2.39670759157687,2.61078866029725,7,49
50,73.3333333333333,"exc","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,3.81811657152971,0,7,50
51,73.3333333333333,"inh","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,188.802991946221,0,7,51
52,73.3333333333333,"cell-attach","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-1.94558651511135,0.708331623858374,7,52
53,73.3333333333333,"exc","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,21.0294717499568,0,7,53
54,73.3333333333333,"inh","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,13.128957091225,0,7,54
55,100,"cell-attach","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,0.241827777516527,0.24932402939059,7,55
56,100,"exc","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,13.4240141200217,0,7,56
57,100,"inh","grating",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,63.1200665397336,0,7,57
58,100,"cell-attach","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,0.0321399484279615,0.742944952019271,7,58
59,100,"exc","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,-3.22775371893331,0,7,59
60,100,"inh","intensity",0.1,0.25,"2017/03/29","Cell","keep",0.3,53,198.064831301816,0,7,60
61,-100,"cell-attach","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,5.07934408469302,4.9106609128083,7,61
62,-100,"exc","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-25.9219797932351,0,7,62
63,-100,"inh","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,45.0556051461013,0,7,63
64,-100,"cell-attach","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,4.034379526945,6.14910716108369,7,64
65,-100,"exc","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-23.8274048212047,0,7,65
66,-100,"inh","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-29.7344996709691,0,7,66
67,-73.3333333333333,"cell-attach","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,12.7560674208548,12.2289400753973,7,67
68,-73.3333333333333,"exc","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-38.3083445617684,0,7,68
69,-73.3333333333333,"inh","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,41.8742785055216,0,7,69
70,-73.3333333333333,"cell-attach","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-2.28678751190099,1.43356094053624,7,70
71,-73.3333333333333,"exc","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-51.1998280388812,0,7,71
72,-73.3333333333333,"inh","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-3.81913687909524,0,7,72
73,-46.6666666666667,"cell-attach","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,2.21299393266134,2.20391251686235,7,73
74,-46.6666666666667,"exc","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-16.6662953698097,0,7,74
75,-46.6666666666667,"inh","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,1.66086644660568,0,7,75
76,-46.6666666666667,"cell-attach","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-2.83523076554716,2.17226548632696,7,76
77,-46.6666666666667,"exc","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-24.4676649094658,0,7,77
78,-46.6666666666667,"inh","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-82.6027886395702,0,7,78
79,-20,"cell-attach","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,2.5326346898671,2.45986905825884,7,79
80,-20,"exc","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,21.8373002497069,0,7,80
81,-20,"inh","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-33.2361174385368,0,7,81
82,-20,"cell-attach","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,5.05559236198797,4.93441263551335,7,82
83,-20,"exc","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-28.6455060615621,0,7,83
84,-20,"inh","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,81.5231390281779,0,7,84
85,-20,"cell-attach","grating",0.2,0.3,"2017/03/29","Cell","keep",0.3,53,6.22328873724358,5.03838434778265,7,85
86,-20,"exc","grating",0.2,0.3,"2017/03/29","Cell","keep",0.3,53,-26.9216730739279,0,7,86
87,-20,"inh","grating",0.2,0.3,"2017/03/29","Cell","keep",0.3,53,-39.9580625252856,0,7,87
88,-20,"cell-attach","intensity",0.2,0.3,"2017/03/29","Cell","keep",0.3,53,0.153970286789534,0.161466538663596,7,88
89,-20,"exc","intensity",0.2,0.3,"2017/03/29","Cell","keep",0.3,53,2.56679495950681,0,7,89
90,-20,"inh","intensity",0.2,0.3,"2017/03/29","Cell","keep",0.3,53,20.61427132443,0,7,90
91,20,"cell-attach","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-2.58761515767792,2.89494042648757,7,91
92,20,"exc","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,5.729494413059,0,7,92
93,20,"inh","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-24.7302598093484,0,7,93
94,20,"cell-attach","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,1.54885910216321,1.79371511645439,7,94
95,20,"exc","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-5.50603918013239,0,7,95
96,20,"inh","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,23.3332566311647,0,7,96
97,20,"cell-attach","grating",0.2,0.3,"2017/03/29","Cell","keep",0.3,53,-7.34676498870215,7.65823251254738,7,97
98,20,"exc","grating",0.2,0.3,"2017/03/29","Cell","keep",0.3,53,-31.6584702452892,0,7,98
99,20,"inh","grating",0.2,0.3,"2017/03/29","Cell","keep",0.3,53,28.6034301999766,0,7,99
100,20,"cell-attach","intensity",0.2,0.3,"2017/03/29","Cell","keep",0.3,53,-0.314324360798626,0.304329358299878,7,100
101,20,"exc","intensity",0.2,0.3,"2017/03/29","Cell","keep",0.3,53,-11.827461760075,0,7,101
102,20,"inh","intensity",0.2,0.3,"2017/03/29","Cell","keep",0.3,53,-2.42117927601676,0,7,102
103,46.6666666666667,"cell-attach","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-2.61441285173673,2.3930834001374,7,103
104,46.6666666666667,"exc","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-0.0932060775213635,0,7,104
105,46.6666666666667,"inh","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,47.5129584199423,0,7,105
106,46.6666666666667,"cell-attach","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,1.95484942649426,3.03515557100706,7,106
107,46.6666666666667,"exc","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,6.84176192000238,0,7,107
108,46.6666666666667,"inh","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,102.420677339575,0,7,108
109,73.3333333333333,"cell-attach","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-4.06902252973119,5.93847372214303,7,109
110,73.3333333333333,"exc","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-29.2400287431267,0,7,110
111,73.3333333333333,"inh","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,56.1286908772219,0,7,111
112,73.3333333333333,"cell-attach","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-2.32027733075123,2.68971767174761,7,112
113,73.3333333333333,"exc","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-46.052793362415,0,7,113
114,73.3333333333333,"inh","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-5.61532514641184,0,7,114
115,100,"cell-attach","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,0.156071881222247,0.166066883720995,7,115
116,100,"exc","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-22.2765860352572,0,7,116
117,100,"inh","grating",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,158.068205502139,0,7,117
118,100,"cell-attach","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,-2.26355488435171,2.74644011814713,7,118
119,100,"exc","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,1.63713198989394,0,7,119
120,100,"inh","intensity",0.1,0.3,"2017/03/29","Cell","keep",0.3,53,98.1721833672507,0,7,120
121,-100,"cell-attach","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,12.6748451022963,11.5309904121064,7,121
122,-100,"exc","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-109.896042106136,0,7,122
123,-100,"inh","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,79.7187623381615,0,7,123
124,-100,"cell-attach","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,7.41814861614176,7.56436012948557,7,124
125,-100,"exc","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-115.988497734063,0,7,125
126,-100,"inh","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,35.6821758383635,0,7,126
127,-73.3333333333333,"cell-attach","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,14.8504106274566,15.1258267440537,7,127
128,-73.3333333333333,"exc","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-92.8537754318802,0,7,128
129,-73.3333333333333,"inh","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-87.3511695692743,0,7,129
130,-73.3333333333333,"cell-attach","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,12.9162687417967,12.943154487765,7,130
131,-73.3333333333333,"exc","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-65.478305516094,0,7,131
132,-73.3333333333333,"inh","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,3.1937216246405,0,7,132
133,-46.6666666666667,"cell-attach","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,15.5514298790854,15.9009321751818,7,133
134,-46.6666666666667,"exc","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-108.978536572607,0,7,134
135,-46.6666666666667,"inh","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,58.3486559678092,0,7,135
136,-46.6666666666667,"cell-attach","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,9.15079519566426,10.8292147993383,7,136
137,-46.6666666666667,"exc","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-110.984602368164,0,7,137
138,-46.6666666666667,"inh","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,0.755234413413808,0,7,138
139,-20,"cell-attach","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,7.04722566009969,7.85478540198759,7,139
140,-20,"exc","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-87.8683146731548,0,7,140
141,-20,"inh","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,5.26519710877663,0,7,141
142,-20,"cell-attach","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,8.07343335687338,6.909075388754,7,142
143,-20,"exc","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-116.00790636699,0,7,143
144,-20,"inh","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,33.3715968891736,0,7,144
145,-20,"cell-attach","grating",0.25,0.4,"2017/03/29","Cell","keep",0.3,53,18.1084391724584,16.8690720719195,7,145
146,-20,"exc","grating",0.25,0.4,"2017/03/29","Cell","keep",0.3,53,-136.467812005425,0,7,146
147,-20,"inh","grating",0.25,0.4,"2017/03/29","Cell","keep",0.3,53,15.1116777557549,0,7,147
148,-20,"cell-attach","intensity",0.25,0.4,"2017/03/29","Cell","keep",0.3,53,7.71200432579283,7.26800566920968,7,148
149,-20,"exc","intensity",0.25,0.4,"2017/03/29","Cell","keep",0.3,53,-76.1228985005266,0,7,149
150,-20,"inh","intensity",0.25,0.4,"2017/03/29","Cell","keep",0.3,53,7.33824979900589,0,7,150
151,20,"cell-attach","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,15.3766178675228,14.6033921274798,7,151
152,20,"exc","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-114.242631717536,0,7,152
153,20,"inh","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-20.8659323213754,0,7,153
154,20,"cell-attach","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,5.27271946842314,5.02154242102773,7,154
155,20,"exc","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-167.137850957628,0,7,155
156,20,"inh","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-19.5129876487968,0,7,156
157,20,"cell-attach","grating",0.25,0.4,"2017/03/29","Cell","keep",0.3,53,10.4099943609621,9.57251438466536,7,157
158,20,"exc","grating",0.25,0.4,"2017/03/29","Cell","keep",0.3,53,-82.5413937672494,0,7,158
159,20,"inh","grating",0.25,0.4,"2017/03/29","Cell","keep",0.3,53,-53.418463556192,0,7,159
160,20,"cell-attach","intensity",0.25,0.4,"2017/03/29","Cell","keep",0.3,53,14.699919048089,15.275093445664,7,160
161,20,"exc","intensity",0.25,0.4,"2017/03/29","Cell","keep",0.3,53,-71.928436937146,0,7,161
162,20,"inh","intensity",0.25,0.4,"2017/03/29","Cell","keep",0.3,53,73.0376063448647,0,7,162
163,46.6666666666667,"cell-attach","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,10.3222748660433,9.65773512895927,7,163
164,46.6666666666667,"exc","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-65.672604331598,0,7,164
165,46.6666666666667,"inh","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-38.6673598280556,0,7,165
166,46.6666666666667,"cell-attach","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,15.3213021540158,14.658707840987,7,166
167,46.6666666666667,"exc","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-126.301712895193,0,7,167
168,46.6666666666667,"inh","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,52.1059741195599,0,7,168
169,73.3333333333333,"cell-attach","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,12.2869756646162,12.6930343303864,7,169
170,73.3333333333333,"exc","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-73.7388891066387,0,7,170
171,73.3333333333333,"inh","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,41.7829924240925,0,7,171
172,73.3333333333333,"cell-attach","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,15.4496426753063,14.5278685690716,7,172
173,73.3333333333333,"exc","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-118.760704600151,0,7,173
174,73.3333333333333,"inh","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,14.233825083232,0,7,174
175,100,"cell-attach","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,17.0349404054537,17.9400720882994,7,175
176,100,"exc","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-113.61137945634,0,7,176
177,100,"inh","grating",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,41.9328130887305,0,7,177
178,100,"cell-attach","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,12.2150268490749,11.3940019698492,7,178
179,100,"exc","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,-141.034218329749,0,7,179
180,100,"inh","intensity",0.1,0.4,"2017/03/29","Cell","keep",0.3,53,37.9989367337165,0,7,180
181,-100,"cell-attach","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,24.7482322204351,24.1413915951078,7,181
182,-100,"exc","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-258.949772827363,0,7,182
183,-100,"inh","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,176.413301388069,0,7,183
184,-100,"cell-attach","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,28.3747072133679,26.7034862397127,7,184
185,-100,"exc","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-208.793437970528,0,7,185
186,-100,"inh","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,127.628756776622,0,7,186
187,-73.3333333333333,"cell-attach","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,29.917519469395,30.0499967724837,7,187
188,-73.3333333333333,"exc","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-230.465089792716,0,7,188
189,-73.3333333333333,"inh","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,94.9045493672395,0,7,189
190,-73.3333333333333,"cell-attach","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,20.1438850871588,19.8236311547198,7,190
191,-73.3333333333333,"exc","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-237.156830386786,0,7,191
192,-73.3333333333333,"inh","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,82.3299661069411,0,7,192
193,-46.6666666666667,"cell-attach","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,23.0544463147545,21.9130699271242,7,193
194,-46.6666666666667,"exc","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-238.719709787531,0,7,194
195,-46.6666666666667,"inh","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,195.579879858751,0,7,195
196,-46.6666666666667,"cell-attach","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,22.1003638165441,22.8671524253347,7,196
197,-46.6666666666667,"exc","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-223.938649678781,0,7,197
198,-46.6666666666667,"inh","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,99.9872140238317,0,7,198
199,-20,"cell-attach","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,22.8224217456718,22.1425957455825,7,199
200,-20,"exc","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-291.943403641989,0,7,200
201,-20,"inh","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,123.170578009413,0,7,201
202,-20,"cell-attach","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,26.0228864562169,25.2187966238114,7,202
203,-20,"exc","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-270.997803650446,0,7,203
204,-20,"inh","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,165.128579149268,0,7,204
205,-20,"cell-attach","grating",0.3,0.5,"2017/03/29","Cell","keep",0.3,53,23.6256564281878,23.5961738331516,7,205
206,-20,"exc","grating",0.3,0.5,"2017/03/29","Cell","keep",0.3,53,-233.350983669776,0,7,206
207,-20,"inh","grating",0.3,0.5,"2017/03/29","Cell","keep",0.3,53,102.282796362013,0,7,207
208,-20,"cell-attach","intensity",0.3,0.5,"2017/03/29","Cell","keep",0.3,53,23.038598115232,21.9264193760221,7,208
209,-20,"exc","intensity",0.3,0.5,"2017/03/29","Cell","keep",0.3,53,-222.506622895898,0,7,209
210,-20,"inh","intensity",0.3,0.5,"2017/03/29","Cell","keep",0.3,53,98.8433976593666,0,7,210
211,20,"cell-attach","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,24.9963945669733,24.9711216749055,7,211
212,20,"exc","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-275.50342660141,0,7,212
213,20,"inh","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,175.314481232299,0,7,213
214,20,"cell-attach","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,27.7950563994305,27.1674623411993,7,214
215,20,"exc","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-295.640956197546,0,7,215
216,20,"inh","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,64.5417581269363,0,7,216
217,20,"cell-attach","grating",0.3,0.5,"2017/03/29","Cell","keep",0.3,53,23.4628669634778,23.170874989075,7,217
218,20,"exc","grating",0.3,0.5,"2017/03/29","Cell","keep",0.3,53,-237.125109869048,0,7,218
219,20,"inh","grating",0.3,0.5,"2017/03/29","Cell","keep",0.3,53,181.984141143441,0,7,219
220,20,"cell-attach","intensity",0.3,0.5,"2017/03/29","Cell","keep",0.3,53,28.7392629543372,28.0875687278609,7,220
221,20,"exc","intensity",0.3,0.5,"2017/03/29","Cell","keep",0.3,53,-236.231984117579,0,7,221
222,20,"inh","intensity",0.3,0.5,"2017/03/29","Cell","keep",0.3,53,248.436848942367,0,7,222
223,46.6666666666667,"cell-attach","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,27.448324621733,26.4410052231483,7,223
224,46.6666666666667,"exc","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-314.011762637235,0,7,224
225,46.6666666666667,"inh","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,109.601131635526,0,7,225
226,46.6666666666667,"cell-attach","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,22.7177457642802,22.2497704775984,7,226
227,46.6666666666667,"exc","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-254.686892169331,0,7,227
228,46.6666666666667,"inh","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,193.036185119235,0,7,228
229,73.3333333333333,"cell-attach","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,20.497091620082,19.4729233724216,7,229
230,73.3333333333333,"exc","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-216.211763845462,0,7,230
231,73.3333333333333,"inh","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,121.067582571266,0,7,231
232,73.3333333333333,"cell-attach","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,15.3237928172812,14.3930417365313,7,232
233,73.3333333333333,"exc","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-217.245590225468,0,7,233
234,73.3333333333333,"inh","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,131.61717823684,0,7,234
235,100,"cell-attach","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,31.0479428335327,28.9145759070974,7,235
236,100,"exc","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-241.499223920075,0,7,236
237,100,"inh","grating",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,107.971589177719,0,7,237
238,100,"cell-attach","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,27.3422909773133,32.6202277633166,7,238
239,100,"exc","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,-263.131551485619,0,7,239
240,100,"inh","intensity",0.1,0.5,"2017/03/29","Cell","keep",0.3,53,115.980976268106,0,7,240
